data,stayingpower,texture,smell,price,colour,shipping,packing,text_clean,signature
"The packaging of everything is very beautiful, the price is too affordable. Buy 2 for 99k ??????",,,,positive,,,,"the packaging of everything is very beautiful, the price is too affordable. buy 2 for 99k ??????",stayingpower:na|texture:na|smell:na|price:positive|colour:na|shipping:na|packing:na
"Cheap and beautiful, but some of the glasses were misaligned during shipping and uncomfortable to wear. The bear hairpin was also misaligned but I still give the shop 5 stars??????",,,,positive,,,,"cheap and beautiful, but some of the glasses were misaligned during shipping and uncomfortable to wear. the bear hairpin was also misaligned but i still give the shop 5 stars??????",stayingpower:na|texture:na|smell:na|price:positive|colour:na|shipping:na|packing:na
"Uses: coloring
Texture: slightly powderytttaaaaaaa
Color fastness: quiteaaaaaaaaaaaaaaaaaa
If you like it then buy it",positive,negative,,,,,,uses: coloring texture: slightly powderytttaaaaaaa color fastness: quiteaaaaaaaaaaaaaaaaaa if you like it then buy it,stayingpower:positive|texture:negative|smell:na|price:na|colour:na|shipping:na|packing:na
"The lipstick is very powdery, this color is so dark that it makes me look old and I don't know why even though my skin is quite white",,negative,,,negative,,,"the lipstick is very powdery, this color is so dark that it makes me look old and i don't know why even though my skin is quite white",stayingpower:na|texture:negative|smell:na|price:na|colour:negative|shipping:na|packing:na
"Beautiful lipstick color, smooth texture, fast fading, cheap price 
I should try it",negative,positive,,positive,positive,,,"beautiful lipstick color, smooth texture, fast fading, cheap price i should try it",stayingpower:negative|texture:positive|smell:na|price:positive|colour:positive|shipping:na|packing:na
"Works very well, worth the money, excellent, great, you should try it",,,,positive,,,,"works very well, worth the money, excellent, great, you should try it",stayingpower:na|texture:na|smell:na|price:positive|colour:na|shipping:na|packing:na
"Fast delivery, cheap and quality products, enthusiastic shipper ????????????????????",,,,positive,,positive,,"fast delivery, cheap and quality products, enthusiastic shipper ????????????????????",stayingpower:na|texture:na|smell:na|price:positive|colour:na|shipping:positive|packing:na
"Fast, correct and complete delivery, product suitable for the price",,,,positive,,positive,,"fast, correct and complete delivery, product suitable for the price",stayingpower:na|texture:na|smell:na|price:positive|colour:na|shipping:positive|packing:na
"Beautiful packaging. The lipstick is beautiful but it doesn't suit me :((((. When I put it on, it looks dark on my face :((( I saw the swatch and it said it was earthy red, but when I tried it on my lips, it looked orange but it was very dark. Huhu",,,,,negative,,,"beautiful packaging. the lipstick is beautiful but it doesn't suit me :((((. when i put it on, it looks dark on my face :((( i saw the swatch and it said it was earthy red, but when i tried it on my lips, it looked orange but it was very dark. huhu",stayingpower:na|texture:na|smell:na|price:na|colour:negative|shipping:na|packing:na
Very satisfied with the price,,,,positive,,,,very satisfied with the price,stayingpower:na|texture:na|smell:na|price:positive|colour:na|shipping:na|packing:na
"Beautiful lipstick, carefully packaged by the store, delivered in the right type, dark red-brown lipstick color, suitable for many skin tones depending on how dark or light you apply it. Fragrance. A bit dry because the lipstick is quite matte. Overall okay compared to price",positive,negative,positive,positive,positive,neutral,positive,"beautiful lipstick, carefully packaged by the store, delivered in the right type, dark red-brown lipstick color, suitable for many skin tones depending on how dark or light you apply it. fragrance. a bit dry because the lipstick is quite matte. overall okay compared to price",stayingpower:positive|texture:negative|smell:positive|price:positive|colour:positive|shipping:neutral|packing:positive
"Fast delivery beautiful color @""VND*+^%$¥='g",,,,,positive,positive,,"fast delivery beautiful color @""vnd*+^%$='g",stayingpower:na|texture:na|smell:na|price:na|colour:positive|shipping:positive|packing:na
"Use: lipstick
Texture: creamy
Color fastness: matte
Ok, very beautiful, great product, you should buy it",positive,neutral,,,,,,"use: lipstick texture: creamy color fastness: matte ok, very beautiful, great product, you should buy it",stayingpower:positive|texture:neutral|smell:na|price:na|colour:na|shipping:na|packing:na
"The cotton bag is smaller than expected
Beautiful, smooth lipstick. Does not reveal lip lines
Lipstick color on natural lips. The gentle scent is quite pleasant.
Eyeliner is thin and bold, and mascara needs to be neatly applied to look beautiful, everyone",positive,positive,positive,,positive,,,"the cotton bag is smaller than expected beautiful, smooth lipstick. does not reveal lip lines lipstick color on natural lips. the gentle scent is quite pleasant. eyeliner is thin and bold, and mascara needs to be neatly applied to look beautiful, everyone",stayingpower:positive|texture:positive|smell:positive|price:na|colour:positive|shipping:na|packing:na
"Color 401 is like orange, not brown like the picture. Color 403 is correct. Slightly scented, compared to the price, it's very ok.",,,neutral,positive,neutral,,,"color 401 is like orange, not brown like the picture. color 403 is correct. slightly scented, compared to the price, it's very ok.",stayingpower:na|texture:na|smell:neutral|price:positive|colour:neutral|shipping:na|packing:na
"Color fastness: 6/10
Moisturize your lips first, ladies. 
Really dry lips. Nice color. For orange-haired ladies like me",positive,negative,,,positive,,,"color fastness: 6/10 moisturize your lips first, ladies. really dry lips. nice color. for orange-haired ladies like me",stayingpower:positive|texture:negative|smell:na|price:na|colour:positive|shipping:na|packing:na
", the product is very beautiful and cheap, so buy it.........,............",,,,positive,,,,", the product is very beautiful and cheap, so buy it.........,............",stayingpower:na|texture:na|smell:na|price:positive|colour:na|shipping:na|packing:na
"Images and videos are for illustration purposes only
The lipstick color is beautiful, just like the photo, the lipstick is cheap but the quality is so good, I will support next time",,,,positive,positive,,,"images and videos are for illustration purposes only the lipstick color is beautiful, just like the photo, the lipstick is cheap but the quality is so good, i will support next time",stayingpower:na|texture:na|smell:na|price:positive|colour:positive|shipping:na|packing:na
"Super pretty lipstick, super quality, cheap price, everyone should buy it....",,,,positive,,,,"super pretty lipstick, super quality, cheap price, everyone should buy it....",stayingpower:na|texture:na|smell:na|price:positive|colour:na|shipping:na|packing:na
"Fast delivery, carefully packaged, correct color chosen by the customer",,,,,positive,positive,positive,"fast delivery, carefully packaged, correct color chosen by the customer",stayingpower:na|texture:na|smell:na|price:na|colour:positive|shipping:positive|packing:positive
"Looks so cute. Each crime is not imagined. A little bright. However, the design is too pretty and too cheap for a love affair",,,,positive,negative,,,"looks so cute. each crime is not imagined. a little bright. however, the design is too pretty and too cheap for a love affair",stayingpower:na|texture:na|smell:na|price:positive|colour:negative|shipping:na|packing:na
The color on my lips comes out pink but still quite pretty. The lipstick color lasts quite a long time,positive,,,,positive,,,the color on my lips comes out pink but still quite pretty. the lipstick color lasts quite a long time,stayingpower:positive|texture:na|smell:na|price:na|colour:positive|shipping:na|packing:na
Makeup set with lipstick is so pretty ?????????????????? . The lipstick color is so pretty on the lips,,,,,positive,,,makeup set with lipstick is so pretty ?????????????????? . the lipstick color is so pretty on the lips,stayingpower:na|texture:na|smell:na|price:na|colour:positive|shipping:na|packing:na
Is the color still fresh on the lips? ;)) but the quality of the lipstick and the smell of the lipstick are nothing to complain about. I give it 8 points because the color is a bit fresh ??,,positive,positive,,negative,,,is the color still fresh on the lips? ;)) but the quality of the lipstick and the smell of the lipstick are nothing to complain about. i give it 8 points because the color is a bit fresh ??,stayingpower:na|texture:positive|smell:positive|price:na|colour:negative|shipping:na|packing:na
"Delivered in the right color, the lipstick is very smooth and easy to spread, but it's a bit dry on the lips overall so I should try it",,neutral,,,,positive,,"delivered in the right color, the lipstick is very smooth and easy to spread, but it's a bit dry on the lips overall so i should try it",stayingpower:na|texture:neutral|smell:na|price:na|colour:na|shipping:positive|packing:na
"Doesn't dry out the liquid and smells nice, for that price it's very good.....",,positive,positive,positive,,,,"doesn't dry out the liquid and smells nice, for that price it's very good.....",stayingpower:na|texture:positive|smell:positive|price:positive|colour:na|shipping:na|packing:na
"The image is for reference only: but the lipstick is beautiful and satisfied, the lipstick does not cause dry lips",,positive,,,,,,"the image is for reference only: but the lipstick is beautiful and satisfied, the lipstick does not cause dry lips",stayingpower:na|texture:positive|smell:na|price:na|colour:na|shipping:na|packing:na
"Beautiful lipstick color, first-class product, delivered quite quickly, excellent product quality",,,,,positive,positive,,"beautiful lipstick color, first-class product, delivered quite quickly, excellent product quality",stayingpower:na|texture:na|smell:na|price:na|colour:positive|shipping:positive|packing:na
The lipstick is a bit dry but the color is so pretty!!!!!!!!!!!!!!!!!,,negative,,,positive,,,the lipstick is a bit dry but the color is so pretty!!!!!!!!!!!!!!!!!,stayingpower:na|texture:negative|smell:na|price:na|colour:positive|shipping:na|packing:na
"The lipstick is also smooth and beautiful, but when applied to my lips, the color is slightly pink",,positive,,,neutral,,,"the lipstick is also smooth and beautiful, but when applied to my lips, the color is slightly pink",stayingpower:na|texture:positive|smell:na|price:na|colour:neutral|shipping:na|packing:na
"Smooth lipstick, light fragrance, long lasting.
Video + images are for coin-receiving purposes
[QC] 3% discount when paying online for future phone calls, internet, television and Viettel prepaid subscriptions, every customer accesses the My Viettel application at https://myvt.page.link/sms. Details LH 198 (0d). Cultivate",positive,positive,positive,,,,,"smooth lipstick, light fragrance, long lasting. video + images are for coin-receiving purposes [qc] 3% discount when paying online for future phone calls, internet, television and viettel prepaid subscriptions, every customer accesses the my viettel application at <url> details lh 198 (0d). cultivate",stayingpower:positive|texture:positive|smell:positive|price:na|colour:na|shipping:na|packing:na
"The color is beautiful, the goods are delivered well packaged, the amount of lipstick comes out is a bit large so everyone be careful if you don't want to apply it too darkly",,,,,positive,neutral,positive,"the color is beautiful, the goods are delivered well packaged, the amount of lipstick comes out is a bit large so everyone be careful if you don't want to apply it too darkly",stayingpower:na|texture:na|smell:na|price:na|colour:positive|shipping:neutral|packing:positive
"Product is correct, beautiful, well packaged, but delivery took a while, probably due to the epidemic situation.",,,,,,negative,positive,"product is correct, beautiful, well packaged, but delivery took a while, probably due to the epidemic situation.",stayingpower:na|texture:na|smell:na|price:na|colour:na|shipping:negative|packing:positive
"Good product to buy, beautiful color, 10 points, fast deliveryhhhhhhhhhhhhhhh",,,,,positive,positive,,"good product to buy, beautiful color, 10 points, fast deliveryhhhhhhhhhhhhhhh",stayingpower:na|texture:na|smell:na|price:na|colour:positive|shipping:positive|packing:na
Packaged neatly. Delivery time is quite long due to the epidemic. Full goods,,,,,,negative,positive,packaged neatly. delivery time is quite long due to the epidemic. full goods,stayingpower:na|texture:na|smell:na|price:na|colour:na|shipping:negative|packing:positive
"The product is beautiful, the lipstick is smooth and the color is so pretty on the lips",,positive,,,positive,,,"the product is beautiful, the lipstick is smooth and the color is so pretty on the lips",stayingpower:na|texture:positive|smell:na|price:na|colour:positive|shipping:na|packing:na
"Deliverygggggggg fasthhhh, sonnnnnnnnn xinkkkkkkkkkkkkkk",,,,,,positive,,"deliverygggggggg fasthhhh, sonnnnnnnnn xinkkkkkkkkkkkkkk",stayingpower:na|texture:na|smell:na|price:na|colour:na|shipping:positive|packing:na
"The lipstick is cheap but it applies to soft, smooth lips and has beautiful colors. Delivery takes a whileddbb",,positive,,positive,positive,negative,,"the lipstick is cheap but it applies to soft, smooth lips and has beautiful colors. delivery takes a whileddbb",stayingpower:na|texture:positive|smell:na|price:positive|colour:positive|shipping:negative|packing:na
"Beautiful lipstick, fragrant, very matte, international shop but quite fast delivery.",positive,,positive,,,positive,,"beautiful lipstick, fragrant, very matte, international shop but quite fast delivery.",stayingpower:positive|texture:na|smell:positive|price:na|colour:na|shipping:positive|packing:na
"Received after many days of waiting
Pack carefully
I haven't used the product yet so I don't know :D",,,,,,,positive,received after many days of waiting pack carefully i haven't used the product yet so i don't know :d,stayingpower:na|texture:na|smell:na|price:na|colour:na|shipping:na|packing:positive
"This purple color is a bit difficult to beat, so consider buying lotus varieties",,,,,negative,,,"this purple color is a bit difficult to beat, so consider buying lotus varieties",stayingpower:na|texture:na|smell:na|price:na|colour:negative|shipping:na|packing:na
"Quality products, carefully packaged, will definitely order again",,,,,,,positive,"quality products, carefully packaged, will definitely order again",stayingpower:na|texture:na|smell:na|price:na|colour:na|shipping:na|packing:positive
Package carefully,,,,,,,positive,package carefully,stayingpower:na|texture:na|smell:na|price:na|colour:na|shipping:na|packing:positive
"The quality of the lipstick is very good, the chocolate smell is nice, but it doesn't apply very evenly on the lips",,,positive,,,,,"the quality of the lipstick is very good, the chocolate smell is nice, but it doesn't apply very evenly on the lips",stayingpower:na|texture:na|smell:positive|price:na|colour:na|shipping:na|packing:na
"The lipstick is smooth, soft, has beautiful color, has a fragrant scent, I recommend it",,positive,positive,,positive,,,"the lipstick is smooth, soft, has beautiful color, has a fragrant scent, i recommend it",stayingpower:na|texture:positive|smell:positive|price:na|colour:positive|shipping:na|packing:na
"Uses: yuucugu
Texture: jcyfyfcyycyxi
Color fastness: fgcglxhxhcicuc
Hchcyfyycuchchchchkxkgxhxhxlhchlhlchlclhclh",neutral,neutral,,,,,,uses: yuucugu texture: jcyfyfcyycyxi color fastness: fgcglxhxhcicuc hchcyfyycuchchchchkxkgxhxhxlhchlhlchlclhclh,stayingpower:neutral|texture:neutral|smell:na|price:na|colour:na|shipping:na|packing:na
Good quality suitable for price. Will buy more to support the shop.....,,,,positive,,,,good quality suitable for price. will buy more to support the shop.....,stayingpower:na|texture:na|smell:na|price:positive|colour:na|shipping:na|packing:na
"The product is very beautiful. Everyone has been supporting the shop for a long time. Fast delivery, sturdy and careful packaging. The lipstick color is very good.",,,,,positive,positive,positive,"the product is very beautiful. everyone has been supporting the shop for a long time. fast delivery, sturdy and careful packaging. the lipstick color is very good.",stayingpower:na|texture:na|smell:na|price:na|colour:positive|shipping:positive|packing:positive
"Fast delivery, correct product, beautiful color, does not dry out lips and is difficult to wash off with water",positive,positive,,,positive,positive,,"fast delivery, correct product, beautiful color, does not dry out lips and is difficult to wash off with water",stayingpower:positive|texture:positive|smell:na|price:na|colour:positive|shipping:positive|packing:na
Bought several times. Extremely pleased to use. The smell is very fragrant. Buying at a shop mall makes you feel secure,,,positive,,,,,bought several times. extremely pleased to use. the smell is very fragrant. buying at a shop mall makes you feel secure,stayingpower:na|texture:na|smell:positive|price:na|colour:na|shipping:na|packing:na
"Beautiful color, beautiful design and beautiful packaging, but when it was shipped, the outer box was distorted",,,,,positive,,,"beautiful color, beautiful design and beautiful packaging, but when it was shipped, the outer box was distorted",stayingpower:na|texture:na|smell:na|price:na|colour:positive|shipping:na|packing:na
"Pack securely and carefully
The lipstick color is beautiful and smooth 
auth goods
Delivery took a little while but it's okay",,positive,,,positive,negative,positive,pack securely and carefully the lipstick color is beautiful and smooth auth goods delivery took a little while but it's okay,stayingpower:na|texture:positive|smell:na|price:na|colour:positive|shipping:negative|packing:positive
"Very good quality products, beautiful, cheap, will support this shop again ????????????????????????",,,,positive,,,,"very good quality products, beautiful, cheap, will support this shop again ????????????????????????",stayingpower:na|texture:na|smell:na|price:positive|colour:na|shipping:na|packing:na
"The product quality is good, the product is worth considering buying due to the reasonable price",,,,positive,,,,"the product quality is good, the product is worth considering buying due to the reasonable price",stayingpower:na|texture:na|smell:na|price:positive|colour:na|shipping:na|packing:na
"The lipstick is as shown in the picture, the color is good and doesn't seem to dry out my lips.............",,positive,,,positive,,,"the lipstick is as shown in the picture, the color is good and doesn't seem to dry out my lips.............",stayingpower:na|texture:positive|smell:na|price:na|colour:positive|shipping:na|packing:na
"The lipstick color is very beautiful, applies the right color to the lips, the lipstick is smooth and long-lasting. Pretty",positive,positive,,,positive,,,"the lipstick color is very beautiful, applies the right color to the lips, the lipstick is smooth and long-lasting. pretty",stayingpower:positive|texture:positive|smell:na|price:na|colour:positive|shipping:na|packing:na
"Uses: Buy 8 rollers
Color fastness: very durable
Very satisfied with the product, enthusiastic shop, cheap price. 
Klq but if you want to stay up late and still have beautiful skin, drink bird's nest soup hihihi",positive,,,positive,,,,"uses: buy 8 rollers color fastness: very durable very satisfied with the product, enthusiastic shop, cheap price. klq but if you want to stay up late and still have beautiful skin, drink bird's nest soup hihihi",stayingpower:positive|texture:na|smell:na|price:positive|colour:na|shipping:na|packing:na
"The lipstick color is super beautiful 
I'm so fascinated ??????????
Will buy again a second time... ??????????????
Very carefully packaged... love it",,,,,positive,,positive,the lipstick color is super beautiful i'm so fascinated ?????????? will buy again a second time... ?????????????? very carefully packaged... love it,stayingpower:na|texture:na|smell:na|price:na|colour:positive|shipping:na|packing:positive
"Correct delivery, complete product. Very satisfied. Thank you very much store. Pictures and videos carry coins",,,,,,positive,,"correct delivery, complete product. very satisfied. thank you very much store. pictures and videos carry coins",stayingpower:na|texture:na|smell:na|price:na|colour:na|shipping:positive|packing:na
"The product is quite ok, the color is quite good, but the liquid lipstick and the scent are not fragrant, the price is cheap so don't ask for anything (pictures and videos are for coin recognition purposes)",,negative,negative,positive,positive,,,"the product is quite ok, the color is quite good, but the liquid lipstick and the scent are not fragrant, the price is cheap so don't ask for anything (pictures and videos are for coin recognition purposes)",stayingpower:na|texture:negative|smell:negative|price:positive|colour:positive|shipping:na|packing:na
"Texture: SMOOTH
Color fastness: OK
The packaging is good, the lipstick arrived as beautiful as the photo above, the quality of the lipstick is nothing to complain about, the color is fine",positive,positive,,,,,positive,"texture: smooth color fastness: ok the packaging is good, the lipstick arrived as beautiful as the photo above, the quality of the lipstick is nothing to complain about, the color is fine",stayingpower:positive|texture:positive|smell:na|price:na|colour:na|shipping:na|packing:positive
"Uses: l Beauty
The color is pretty but compared to the models I bought before, this order seems to run out quickly ???? but it's so pretty",,,positive,,positive,,,"uses: l beauty the color is pretty but compared to the models i bought before, this order seems to run out quickly ???? but it's so pretty",stayingpower:na|texture:na|smell:positive|price:na|colour:positive|shipping:na|packing:na
"Uses: lipstick
Texture: lips
Color fastness: beautiful
Excellent product quality
Product packaging is very nice and sturdy

Excellent product quality
Product packaging is very nice and sturdy
Excellent product quality
Product packaging is very nice and sturdy
Excellent product quality
Product packaging is very nice and sturdy",neutral,neutral,,,,,positive,uses: lipstick texture: lips color fastness: beautiful excellent product quality product packaging is very nice and sturdy excellent product quality product packaging is very nice and sturdy excellent product quality product packaging is very nice and sturdy excellent product quality product packaging is very nice and sturdy,stayingpower:neutral|texture:neutral|smell:na|price:na|colour:na|shipping:na|packing:positive
"The product is very beautiful, the lipstick is very smooth and the mixture is very nice, so it's cheap to buy but it's very durable and won't wear off all day. 5 stars ????",positive,positive,,positive,,,,"the product is very beautiful, the lipstick is very smooth and the mixture is very nice, so it's cheap to buy but it's very durable and won't wear off all day. 5 stars ????",stayingpower:positive|texture:positive|smell:na|price:positive|colour:na|shipping:na|packing:na
"The quality is suitable for the price, carefully packed, and the packaging is very beautiful",,,,positive,,,positive,"the quality is suitable for the price, carefully packed, and the packaging is very beautiful",stayingpower:na|texture:na|smell:na|price:positive|colour:na|shipping:na|packing:positive
"Just received the goods and I feel very beautiful. Pleasant smell, beautiful smooth lipstick color. Satisfied",,,positive,,positive,,,"just received the goods and i feel very beautiful. pleasant smell, beautiful smooth lipstick color. satisfied",stayingpower:na|texture:na|smell:positive|price:na|colour:positive|shipping:na|packing:na
"Fast delivery, carefully packaged goods. Beautiful lipstick design. However, I haven't used it yet so I don't know the quality. Let me use it for further review. If it's ok, I will support the shop for a long time ??",,,,,,positive,positive,"fast delivery, carefully packaged goods. beautiful lipstick design. however, i haven't used it yet so i don't know the quality. let me use it for further review. if it's ok, i will support the shop for a long time ??",stayingpower:na|texture:na|smell:na|price:na|colour:na|shipping:positive|packing:positive
"Fast delivery, careful packaging, relatively pretty color, 5 stars for the shop. If it's okay, I'll support you next time",,,,,positive,positive,positive,"fast delivery, careful packaging, relatively pretty color, 5 stars for the shop. if it's okay, i'll support you next time",stayingpower:na|texture:na|smell:na|price:na|colour:positive|shipping:positive|packing:positive
The shop delivered the right model and the right color. I've used the lipstick a lot so there's nothing to complain about.,,,,,positive,neutral,,the shop delivered the right model and the right color. i've used the lipstick a lot so there's nothing to complain about.,stayingpower:na|texture:na|smell:na|price:na|colour:positive|shipping:neutral|packing:na
"The lipstick has the right color, the color is very pretty on the lips. Exactly the 2 colors I was looking for",,,,,positive,,,"the lipstick has the right color, the color is very pretty on the lips. exactly the 2 colors i was looking for",stayingpower:na|texture:na|smell:na|price:na|colour:positive|shipping:na|packing:na
Foreign goods but delivery takes about 1 week to arrive,,,,,,positive,,foreign goods but delivery takes about 1 week to arrive,stayingpower:na|texture:na|smell:na|price:na|colour:na|shipping:positive|packing:na
"Carefully packaged, fully delivered product. I really like it, this lipstick is more drying so please use more lip balm?? the video is for donation purposes only.",,negative,,,,positive,positive,"carefully packaged, fully delivered product. i really like it, this lipstick is more drying so please use more lip balm?? the video is for donation purposes only.",stayingpower:na|texture:negative|smell:na|price:na|colour:na|shipping:positive|packing:positive
"The lipstick has beautiful color and smooth lips, quite matte, very worth buying, everyone. will support more",positive,positive,,,positive,,,"the lipstick has beautiful color and smooth lips, quite matte, very worth buying, everyone. will support more",stayingpower:positive|texture:positive|smell:na|price:na|colour:positive|shipping:na|packing:na
"Pink color, pretty
The lipstick is very pleasant to use, does not dry out the lips
I should buy it, very fast delivery",,positive,,,positive,positive,,"pink color, pretty the lipstick is very pleasant to use, does not dry out the lips i should buy it, very fast delivery",stayingpower:na|texture:positive|smell:na|price:na|colour:positive|shipping:positive|packing:na
"Uses: color is quite similar to the picture, suitable for pale skin
Texture: not powdery, not dry, easy to spread
Color fastness: temporary. Drink water, wipe your mouth and it will go away immediately, but the base will remain
102 nude oranges are suitable as a base
201 earthy red on the lips
202 red dried rose petals suitable for everyday use
Don't expect too much from a lipstick at this price. But it's okay",neutral,positive,,positive,positive,,,"uses: color is quite similar to the picture, suitable for pale skin texture: not powdery, not dry, easy to spread color fastness: temporary. drink water, wipe your mouth and it will go away immediately, but the base will remain 102 nude oranges are suitable as a base 201 earthy red on the lips 202 red dried rose petals suitable for everyday use don't expect too much from a lipstick at this price. but it's okay",stayingpower:neutral|texture:positive|smell:na|price:positive|colour:positive|shipping:na|packing:na
"Genuine lipstick, very fragrant, kind shipper? Each delivery charge takes a long time. Oiki",,,positive,,,neutral,,"genuine lipstick, very fragrant, kind shipper? each delivery charge takes a long time. oiki",stayingpower:na|texture:na|smell:positive|price:na|colour:na|shipping:neutral|packing:na
"The lipstick smells good, the color is perfect, the lipstick quality is also very satisfactory to me ????",,positive,positive,,positive,,,"the lipstick smells good, the color is perfect, the lipstick quality is also very satisfactory to me ????",stayingpower:na|texture:positive|smell:positive|price:na|colour:positive|shipping:na|packing:na
"Son is very beautiful, everyone 
Correct delivery 
The lipstick has a cherry scent 
Color is up to standard 
Overall, very pleased ??",,,positive,,positive,positive,,"son is very beautiful, everyone correct delivery the lipstick has a cherry scent color is up to standard overall, very pleased ??",stayingpower:na|texture:na|smell:positive|price:na|colour:positive|shipping:positive|packing:na
"I didn't expect the lipstick to cost 19k but the quality is great. The color is not the same, but for 19k you can't expect much.",,,,positive,negative,,,"i didn't expect the lipstick to cost 19k but the quality is great. the color is not the same, but for 19k you can't expect much.",stayingpower:na|texture:na|smell:na|price:positive|colour:negative|shipping:na|packing:na
hehe the lipstick is sooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooting behind out with. 10 VND quality kekeeee ??,,,positive,,,,positive,hehe the lipstick is sooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooting behind out with. 10 vnd quality kekeeee ??,stayingpower:na|texture:na|smell:positive|price:na|colour:na|shipping:na|packing:positive
"Good product quality, fast delivery, carefully packaged product",,,,,,positive,positive,"good product quality, fast delivery, carefully packaged product",stayingpower:na|texture:na|smell:na|price:na|colour:na|shipping:positive|packing:positive
"The product is sturdy, carefully packaged, the quality is the same as the picture, everyone should buy it",,,,,,,positive,"the product is sturdy, carefully packaged, the quality is the same as the picture, everyone should buy it",stayingpower:na|texture:na|smell:na|price:na|colour:na|shipping:na|packing:positive
"Very beautiful lipstick, very fast delivery, will come again next time
Yyyyyyyyyyyy",,,,,,positive,,"very beautiful lipstick, very fast delivery, will come again next time yyyyyyyyyyyy",stayingpower:na|texture:na|smell:na|price:na|colour:na|shipping:positive|packing:na
"I didn't expect to buy cheap lipstick with such good quality. It goes on smoothly and doesn't dry out my lips. I recommend buying it, everyone.",,positive,,positive,,,,"i didn't expect to buy cheap lipstick with such good quality. it goes on smoothly and doesn't dry out my lips. i recommend buying it, everyone.",stayingpower:na|texture:positive|smell:na|price:positive|colour:na|shipping:na|packing:na
"The lipstick is very good, the color is beautiful on the lips, the scent is very pleasant??",,,positive,,positive,,,"the lipstick is very good, the color is beautiful on the lips, the scent is very pleasant??",stayingpower:na|texture:na|smell:positive|price:na|colour:positive|shipping:na|packing:na
"Texture: easy to apply on lips, smooth
Color fastness: not very color fast
The color is super beautiful and always looks youthful 
You should apply foundation because the lipstick will be quite dry",negative,positive,,,positive,,,"texture: easy to apply on lips, smooth color fastness: not very color fast the color is super beautiful and always looks youthful you should apply foundation because the lipstick will be quite dry",stayingpower:negative|texture:positive|smell:na|price:na|colour:positive|shipping:na|packing:na
"well packaged, lipstick color is off the charts, national color r.........",,,,,positive,,positive,"well packaged, lipstick color is off the charts, national color r.........",stayingpower:na|texture:na|smell:na|price:na|colour:positive|shipping:na|packing:positive
"Fast delivery, the quality is unquestionableaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa to not buy it",,,,,,positive,,"fast delivery, the quality is unquestionableaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa to not buy it",stayingpower:na|texture:na|smell:na|price:na|colour:na|shipping:positive|packing:na
Color 25 is always the besthhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh,,,,,positive,,,color 25 is always the besthhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh,stayingpower:na|texture:na|smell:na|price:na|colour:positive|shipping:na|packing:na
"Excellent product quality, fast delivery, careful packaging",,,,,,positive,positive,"excellent product quality, fast delivery, careful packaging",stayingpower:na|texture:na|smell:na|price:na|colour:na|shipping:positive|packing:positive
"Beautiful product
Fast delivery
Haven't used it yet so can't rate the quality
The video is for the purpose of receiving coins",,,,,,positive,,beautiful product fast delivery haven't used it yet so can't rate the quality the video is for the purpose of receiving coins,stayingpower:na|texture:na|smell:na|price:na|colour:na|shipping:positive|packing:na
"My friend accepted it for me, please test it for me: 1 dark brown stick and 1 earthy red stick with base, which lipstick color is the base like that ???? smells good too",,,positive,,positive,,,"my friend accepted it for me, please test it for me: 1 dark brown stick and 1 earthy red stick with base, which lipstick color is the base like that ???? smells good too",stayingpower:na|texture:na|smell:positive|price:na|colour:positive|shipping:na|packing:na
"The lipstick smells great, the color is also pretty, v24 has a pink color that I really like",,,positive,,positive,,,"the lipstick smells great, the color is also pretty, v24 has a pink color that i really like",stayingpower:na|texture:na|smell:positive|price:na|colour:positive|shipping:na|packing:na
"The lipstick is matte, slightly smeared if eating or wearing a mask, extremely thin on the lips, does not dry out like other matte lines. The color in the picture is 505, which is closer to orange, but the outside has a pinkish-orange-pink-brown color. Light weight, compact and economical to hold because sometimes buying a big lipstick that won't last forever is a waste",neutral,positive,,,neutral,,,"the lipstick is matte, slightly smeared if eating or wearing a mask, extremely thin on the lips, does not dry out like other matte lines. the color in the picture is 505, which is closer to orange, but the outside has a pinkish-orange-pink-brown color. light weight, compact and economical to hold because sometimes buying a big lipstick that won't last forever is a waste",stayingpower:neutral|texture:positive|smell:na|price:na|colour:neutral|shipping:na|packing:na
The color is extremely beautiful and smooth,,positive,,,positive,,,the color is extremely beautiful and smooth,stayingpower:na|texture:positive|smell:na|price:na|colour:positive|shipping:na|packing:na
