text,stayingpower_pred,stayingpower_conf,stayingpower_true,texture_pred,texture_conf,texture_true,smell_pred,smell_conf,smell_true,price_pred,price_conf,price_true,colour_pred,colour_conf,colour_true,shipping_pred,shipping_conf,shipping_true,packing_pred,packing_conf,packing_true,msr_resolution,conflict_score
"the voltage is also stable, the color is ok, the shell is beautiful and looks luxurious, and the price is cheap",positive,0.8386,None,positive,0.7938,None,positive,0.7953,None,positive,0.872,positive,positive,0.8548,positive,positive,0.5216,None,positive,0.8788,None,Overall Positive,0.0
"very beautiful, very fast delivery, carefully packaged",negative,0.4686,None,positive,0.7041,None,positive,0.8189,None,positive,0.8299,None,positive,0.9059,None,positive,0.9378,positive,positive,0.9136,positive,MIXED,0.4292
"delivery took a bit long but sympathize with the epidemic, lipstick quality is good, well packaged",positive,0.539,None,positive,0.6525,None,positive,0.7481,None,positive,0.8148,None,positive,0.8262,None,negative,0.79,neutral,positive,0.8693,positive,MIXED,0.6709
sphamm okkkkkk shop deliver and pack carefully............,positive,0.6764,None,positive,0.8444,None,positive,0.87,None,positive,0.8844,None,positive,0.8198,None,positive,0.8507,positive,positive,0.9224,positive,Overall Positive,0.0
"the lipstick color is beautiful, the product is packaged carefully, you will only know if you like the product or not after using it :))",positive,0.5135,None,positive,0.5342,None,positive,0.7755,None,positive,0.835,None,positive,0.7563,positive,neutral,0.565,None,positive,0.9027,positive,Overall Positive,0.0
"the lipstick color is not very beautiful, the lipstick is not smooth, it feels like a product mixed with cream from a spring store. first time purchase, no second time",negative,0.7187,None,negative,0.6865,negative,negative,0.3798,None,positive,0.5756,None,negative,0.847,negative,negative,0.6219,None,positive,0.456,None,MIXED,0.7833
"the lipstick color is beautiful, tested on the lips and it's pretty but the smell is strange, not harsh nor chemical smell ???? ???????????",positive,0.5413,None,positive,0.4666,None,negative,0.8485,neutral,positive,0.5333,None,positive,0.7594,positive,positive,0.4778,None,positive,0.6379,None,MIXED,0.6797
"delivered enough goods, hunting for sales so the price is cheap, the quality is not sure anymore, just give it a try ??????",negative,0.8334,None,negative,0.678,None,neutral,0.4851,None,positive,0.6241,positive,neutral,0.4234,None,neutral,0.5268,positive,positive,0.4702,None,MIXED,0.6347
"shop is so thoughtful, products are ok, shipper is friendly, delivery is faster than i thought. the lipstick color is very beautiful, everyone. great!",positive,0.5533,None,positive,0.7788,None,positive,0.8546,None,positive,0.8513,None,positive,0.9257,positive,positive,0.9213,positive,positive,0.9118,None,Overall Positive,0.0
"the color on the left is 402, the color on the right is 302, very beautiful color 402 is a bit darker color 302 is a bit bright",positive,0.5753,None,neutral,0.5355,None,neutral,0.4723,None,positive,0.7805,None,neutral,0.7678,positive,neutral,0.6819,None,positive,0.7542,None,Overall Positive,0.0
the packaging is definitely very pretty and the lipstick was delivered quickly. the lipstick has a beautiful color,positive,0.5405,None,positive,0.7833,None,positive,0.8532,None,positive,0.8548,None,positive,0.9432,positive,positive,0.8983,positive,positive,0.9168,positive,Overall Positive,0.0
beautiful colorpppppp beautiful shellhhh delivery very fastmmmm. you should buy it,positive,0.5594,None,positive,0.7445,None,positive,0.8499,None,positive,0.8434,None,positive,0.9363,positive,positive,0.9172,positive,positive,0.9176,None,Overall Positive,0.0
"delivery took a while, packaged carefully, design is quite cute ..",negative,0.4235,None,positive,0.7354,None,positive,0.7801,None,positive,0.8274,None,positive,0.8539,None,negative,0.8654,negative,positive,0.8739,None,MIXED,0.9789
the lipstick color is so pretty:>> soft on lips and very nourishing. fragrant scent,positive,0.7933,None,positive,0.9456,positive,positive,0.8916,positive,positive,0.8949,None,positive,0.8979,positive,positive,0.5089,None,positive,0.9191,None,Overall Positive,0.0
"uses: lipstick to soften lips and enhance skin tone texture: fragrant, pink tones color fastness: not matte, easy to fade delivery was a bit late, i waited 20 days, packaged carefully",negative,0.8337,negative,neutral,0.589,positive,neutral,0.4733,positive,positive,0.5793,None,neutral,0.4077,None,negative,0.7256,negative,positive,0.4927,positive,MIXED,0.6353
"the color is beautiful, the lipstick is smooth and smells like chocolate. it's cheap. you should buy it",positive,0.7651,None,positive,0.9582,positive,positive,0.8843,positive,positive,0.9036,positive,positive,0.8946,positive,neutral,0.467,None,positive,0.911,None,Overall Positive,0.0
"delivery took quite a while, the lipstick is beautiful, the color is impeccable images and videos are for coin-receipt purposes",positive,0.4792,None,positive,0.7293,None,positive,0.7498,None,positive,0.8084,None,positive,0.863,positive,negative,0.8713,negative,positive,0.8604,None,MIXED,0.7297
"beautiful lipstick, very pleased with delivery even though it is an international shop quality products are sold at cheap prices",positive,0.6633,None,positive,0.9218,None,positive,0.877,None,positive,0.8954,positive,positive,0.9109,None,positive,0.6932,positive,positive,0.9135,None,Overall Positive,0.0
"waiting in vain, the lipstick is super smooth, fragrant, lips are soft and not dry, next time i will support the shop ????",positive,0.4414,None,positive,0.9069,positive,positive,0.7515,positive,positive,0.8331,None,positive,0.7517,None,negative,0.7894,None,positive,0.8255,None,MIXED,0.6718
the scent is sweet like a cake but using the powdery style doesn't make it smooth and doesn't keep the color,negative,0.782,negative,negative,0.6826,negative,positive,0.4995,positive,positive,0.6577,None,negative,0.8027,None,negative,0.4034,None,positive,0.4936,None,MIXED,1.0202
"as for the shell, it's very beautiful. objectively, i give it 10/10 because it feels so smooth in the hand the lipstick quality is ok, very matte, 8/10 if asked if i would buy it again, i probably would",positive,0.7883,positive,positive,0.9395,positive,positive,0.8764,None,positive,0.8989,None,positive,0.825,None,positive,0.5003,None,positive,0.9068,None,Overall Positive,0.0
"matte cream lipstick is very good to use, cheap price, very suitable for students, super pretty color????",positive,0.7882,positive,positive,0.8714,positive,positive,0.886,None,positive,0.8916,positive,positive,0.9385,positive,neutral,0.493,None,positive,0.9088,None,Overall Positive,0.0
international products so you have to wait a bit. they are cheap but also very beautiful. the color is quite bright and quite matte.,positive,0.6035,positive,positive,0.6895,None,positive,0.7359,None,positive,0.8101,positive,positive,0.8678,positive,negative,0.7895,negative,positive,0.8553,None,MIXED,0.673
genuine lipstick with great fragrance guys :))))) you should rest assured when buying at the mall,positive,0.7927,None,positive,0.7803,None,positive,0.8321,positive,positive,0.895,None,positive,0.8303,None,positive,0.7104,None,positive,0.9123,None,Overall Positive,0.0
the lipstick is beautiful and easy to hold. the color is so beautiful and smells amazing. fast delivery,positive,0.5464,None,positive,0.8297,None,positive,0.8711,positive,positive,0.8594,None,positive,0.94,positive,positive,0.8926,positive,positive,0.9191,None,Overall Positive,0.0
"uses: the color is extremely beautiful, i bought color 01 and it's very beautiful texture: smooth lipstick, slightly lumpy, color fastness: i often lick it but it doesn't come off very well, it's a little smudged gout choppp",negative,0.3632,positive,neutral,0.6028,positive,neutral,0.3717,None,positive,0.6659,None,positive,0.5651,positive,negative,0.6026,None,negative,0.4596,None,MIXED,0.6605
"the color is very pretty, extremely good quality, fast delivery, will buy again next time",positive,0.6111,None,positive,0.7589,None,positive,0.8478,None,positive,0.8517,None,positive,0.9388,positive,positive,0.8987,positive,positive,0.9154,None,Overall Positive,0.0
"colors 19 and 03 are both beautiful, fast delivery, i really like it hihihihihi",positive,0.6441,None,positive,0.6304,None,positive,0.806,None,positive,0.8455,None,positive,0.869,positive,positive,0.94,positive,positive,0.9023,None,Overall Positive,0.0
"beautiful lipstick, very pretty color, delivered on time and the price is cheap, so buy it",positive,0.7749,None,positive,0.9059,None,positive,0.886,None,positive,0.8939,positive,positive,0.9461,positive,positive,0.5811,positive,positive,0.9181,None,Overall Positive,0.0
the lipstick smells so good next time please support again fun and friendly shipping,positive,0.7026,None,positive,0.878,None,positive,0.8647,positive,positive,0.8705,None,positive,0.893,None,positive,0.8304,positive,positive,0.8988,None,Overall Positive,0.0
"i saw a lot of reviews so i bought it to try but personally i don't like it very much. the lipstick color is beautiful but it doesn't apply evenly on the lips. if you don't apply it, it will dry out, but if you add a layer of moisturizer, the lipstick won't adhere well to your lips. please consider it everyone, very lucky",negative,0.7056,None,negative,0.9375,negative,positive,0.3834,None,positive,0.6665,None,positive,0.7506,positive,neutral,0.3635,None,negative,0.4968,None,MIXED,0.9778
"delivery takes a very long time, product quality is ok, the lipstick layer is thin and light, the lips are not very nourishing, dry lips can show dead skin flakes, the lipstick color is light and long lasting",positive,0.5989,positive,positive,0.3688,negative,positive,0.6171,None,positive,0.7257,None,positive,0.8195,positive,negative,0.826,negative,positive,0.7522,None,MIXED,0.6811
"the color is pretty, it's ok :3 you should buy it, everyone",positive,0.7815,None,positive,0.8666,None,positive,0.8763,None,positive,0.876,None,positive,0.9294,positive,neutral,0.4914,None,positive,0.8948,None,Overall Positive,0.0
"fast delivery soon, fragrant and smooth okkkkkkkkkkkkkkkkkkkkkkkkk",negative,0.566,positive,positive,0.8001,positive,positive,0.8106,positive,positive,0.8329,None,positive,0.8622,None,positive,0.9301,positive,positive,0.8988,None,MIXED,0.5098
"beautiful, fast shipping, very satisfied, cheap, but i like it very much kfhdkdbskbdkdhdkdnkdkfbdkkekskfndjeiokfnf",negative,0.5572,None,positive,0.7488,None,positive,0.8215,None,positive,0.8285,positive,positive,0.9097,None,positive,0.9233,positive,positive,0.8978,None,MIXED,0.5026
"fast delivery, from the paper cover to the lipstick is excellent, so beautiful",positive,0.4827,None,positive,0.7075,None,positive,0.8276,None,positive,0.8307,None,positive,0.8967,None,positive,0.9494,positive,positive,0.9111,None,Overall Positive,0.0
"the color is so pretty, the lipstick is smooth but lasts ??????????????????????????????",positive,0.7053,positive,positive,0.9552,positive,positive,0.8283,None,positive,0.8846,None,positive,0.8564,positive,neutral,0.4511,None,positive,0.8972,None,Overall Positive,0.0
uses: beauty texture: good color fastness: normal the lipstick has a pretty color but is not too durable and has a very fragrant smell,negative,0.6228,positive,positive,0.6325,positive,positive,0.5087,positive,positive,0.7659,None,positive,0.8088,positive,neutral,0.4867,None,positive,0.7401,None,MIXED,0.5277
"the lipstick is smooth, has standard color, and is beautiful. packaged very carefully .",positive,0.7644,None,positive,0.9592,positive,positive,0.8864,None,positive,0.9026,None,positive,0.9014,positive,positive,0.4481,None,positive,0.9147,positive,Overall Positive,0.0
"super pretty lipstick with cheap price: 33 yew shop ?? the shipper is also friendly ?? for international shipments, delivery takes a while, otherwise everything is ok ??",positive,0.4701,None,positive,0.6531,None,positive,0.8052,None,positive,0.8404,positive,positive,0.8279,None,negative,0.6677,negative,positive,0.8596,None,MIXED,0.5807
"the lipstick is very beautiful so i bought it but the delivery took a long time. overall, it's ok ??",positive,0.4846,None,positive,0.7002,None,positive,0.7902,None,positive,0.8154,None,positive,0.8581,None,negative,0.8559,negative,positive,0.871,None,MIXED,0.7196
"texture: a bit powdery but still looks nice, the lipstick wears off quite quickly color fastness: the standard color is slightly orange",negative,0.8103,negative,negative,0.8262,positive,neutral,0.4986,None,positive,0.5907,None,negative,0.3932,positive,negative,0.6924,None,negative,0.7106,None,MIXED,0.504
son is very beautiful the quality of the lipstick is super great i like it,positive,0.7404,None,positive,0.8973,positive,positive,0.8681,None,positive,0.8733,None,positive,0.9326,None,positive,0.4827,None,positive,0.8978,None,Overall Positive,0.0
the shop packs in very reputable shockproof packaging. bought on sale so extremely cheap,positive,0.7298,None,positive,0.8099,None,positive,0.8481,None,positive,0.8745,positive,positive,0.7579,None,positive,0.8391,None,positive,0.8965,positive,Overall Positive,0.0
the picture is only for the purpose of accepting good product coins and fast delivery in general,negative,0.5584,None,positive,0.5949,None,positive,0.7845,None,positive,0.7907,None,positive,0.8223,None,positive,0.9535,positive,positive,0.8779,None,MIXED,0.5005
the color is deep red but looks like cherry red :(( the cream is smooth and smooth on the lips,negative,0.5532,None,positive,0.8564,positive,positive,0.6982,None,positive,0.8153,None,negative,0.5359,negative,neutral,0.5202,None,positive,0.7003,None,MIXED,0.8039
"excellent product quality, quick delivery, secure packaging",positive,0.4871,None,positive,0.7369,None,positive,0.8216,None,positive,0.8355,None,positive,0.8718,None,positive,0.9499,positive,positive,0.9087,positive,Overall Positive,0.0
"seeing 2 colors 402 and 403, many buyers should buy 2 colors to try, but i like color 402 more. in general, the lipstick is ok, m.n",positive,0.7092,None,neutral,0.5198,None,positive,0.5054,None,positive,0.8191,None,neutral,0.4931,neutral,neutral,0.7281,None,positive,0.768,None,Overall Positive,0.0
shop carefully packaged. haven't tried it yet but pd is a famous brand. will continue to support <3,neutral,0.775,None,neutral,0.794,None,positive,0.6341,None,positive,0.7538,None,neutral,0.7512,None,positive,0.6655,None,positive,0.8976,positive,Overall Positive,0.0
"use: lipstick texture: beautiful color fastness: matte lipstick the color is true to the model, it's so pretty i should buy it",positive,0.6628,positive,neutral,0.5197,positive,positive,0.7547,None,positive,0.8094,None,positive,0.7564,positive,positive,0.5231,None,positive,0.8665,None,Overall Positive,0.0
"uses: jw texture: chan color fastness: cream the lipstick doesn't last long, but quickly wears off a lot, so i checked it and got bored",negative,0.8626,negative,neutral,0.6704,negative,neutral,0.5212,None,positive,0.5862,None,neutral,0.4038,None,negative,0.4892,None,positive,0.5149,None,MIXED,0.6068
"the lipstick quality is okay, i give the shop 5 stars hiiiiiii ksknzjknaizjiszbizhus",positive,0.763,None,positive,0.8788,positive,positive,0.8433,None,positive,0.8847,None,positive,0.8719,None,neutral,0.523,None,positive,0.8726,None,Overall Positive,0.0
"fast delivery, carefully packaged, pretty, long-lasting lipstick",positive,0.6213,positive,positive,0.7526,None,positive,0.8305,None,positive,0.8447,None,positive,0.8847,positive,positive,0.9181,positive,positive,0.9018,positive,Overall Positive,0.0
shop fully delivers. international delivery may take a while. the lipstick color is so pretty. it goes on a bit quickly and smells sweet like chocolate,negative,0.9145,negative,positive,0.6394,None,positive,0.6247,positive,positive,0.7455,None,positive,0.8217,positive,negative,0.6223,negative,positive,0.7751,None,MIXED,1.0776
"the lipstick color is super beautiful, suitable for dark skin, no matter how bright it is, it's ok, apply it on the lips and it brightens the skin, super beautiful",positive,0.848,None,positive,0.8433,None,positive,0.8678,None,positive,0.8817,None,positive,0.8757,positive,neutral,0.5898,None,positive,0.8815,None,Overall Positive,0.0
"i was looking for a sale at a cheap price and bought 1 lipstick to try, but the seller packed it very carefully. the color is pretty but it fades quickly and the color lasts.",negative,0.9554,negative,positive,0.4824,None,positive,0.5937,None,positive,0.6628,positive,positive,0.8475,positive,neutral,0.3761,None,positive,0.7146,None,MIXED,0.7409
"the product looks like the picture, you have to blend it right away or it will dry out and be difficult to blend",negative,0.4713,None,negative,0.8156,negative,positive,0.4476,None,positive,0.7163,None,neutral,0.5053,None,positive,0.4976,None,negative,0.4911,None,MIXED,0.8589
"every time i buy it, i'm always satisfied. beautiful lipstick, pretty color, and price suitable for students",positive,0.8325,None,positive,0.9,None,positive,0.8836,None,positive,0.8843,positive,positive,0.9248,positive,neutral,0.543,None,positive,0.9048,None,Overall Positive,0.0
fast delivery carefully packaged quality products will buy more times related images,positive,0.4733,None,positive,0.6135,None,positive,0.8019,None,positive,0.8184,None,positive,0.85,None,positive,0.9582,positive,positive,0.9089,positive,Overall Positive,0.0
"i brought the lipstick as a gift so i didn't like it but the baby told me to test it, the fragrance and the purple color is very beautiful",positive,0.7318,None,negative,0.446,None,negative,0.6199,positive,positive,0.6249,None,positive,0.9007,positive,neutral,0.3769,None,positive,0.7576,None,MIXED,0.7875
"the lipstick is beautiful, you should buy it. if you have a chance, please help the shop more. foreign products can take a while to deliver. if you order, please take advantage of it.",positive,0.4624,None,positive,0.5748,None,positive,0.7807,None,positive,0.8,None,positive,0.8483,None,negative,0.8413,negative,positive,0.8695,None,MIXED,0.7046
k is very similar to red-brown don't see any brown brick red orange style but that's okay,negative,0.6356,None,negative,0.3849,None,neutral,0.5617,None,positive,0.6333,None,negative,0.4819,negative,neutral,0.4793,None,positive,0.5716,None,MIXED,0.6687
"the lipstick is very beautiful, the earthy color is not picky about the skin, the lipstick is soft and smooth, very worth the money",positive,0.6949,None,positive,0.9306,positive,positive,0.7903,None,positive,0.8816,positive,positive,0.6439,positive,neutral,0.5518,None,positive,0.8488,None,Overall Positive,0.0
"oh, they're all so beautiful, everyone. they're all really good. they're packaged very carefully. everyone should buy things from this shop.",positive,0.7465,None,positive,0.8801,None,positive,0.886,None,positive,0.8826,None,positive,0.9209,None,positive,0.6526,None,positive,0.9163,positive,Overall Positive,0.0
international goods but very fast delivery,negative,0.6159,None,positive,0.6162,None,positive,0.7484,None,positive,0.7864,None,positive,0.858,None,positive,0.9422,positive,positive,0.8886,None,MIXED,0.5464
"the lipstick color is okay, slightly different from the picture, the price is on sale so it's okay",negative,0.6934,None,positive,0.6628,None,positive,0.5394,None,positive,0.7441,positive,negative,0.6052,neutral,neutral,0.6173,None,positive,0.6424,None,MIXED,0.8648
the lipstick is soft and fragrant. the color is almost the same as backrou's a12 color but has a bit more orange-brown tones. beautiful????,positive,0.4369,None,positive,0.8812,positive,positive,0.7277,positive,positive,0.8318,None,neutral,0.5801,positive,neutral,0.52,None,positive,0.7595,None,Overall Positive,0.0
international delivery takes quite a while. but the lipstick is cheap. it's so cute. surely you can't be stubborn with this price. should buy experience.,negative,0.8222,negative,positive,0.6237,None,positive,0.7283,None,positive,0.7358,positive,positive,0.8375,None,negative,0.8218,negative,positive,0.7953,None,MIXED,1.1402
"cheap lipstick, beautiful and smooth color, so buy warmndhndmambabdjdmxncncnnxnxnxnxnnd",positive,0.7066,None,positive,0.9146,positive,positive,0.8667,None,positive,0.8957,positive,positive,0.8273,positive,positive,0.7533,None,positive,0.9164,None,Overall Positive,0.0
"the lipstick is so beautiful, i bought the color 502 which is smooth and beautiful, the color is good overall ok",positive,0.7749,None,positive,0.9537,positive,positive,0.8791,None,positive,0.898,None,positive,0.9065,positive,neutral,0.5335,None,positive,0.9047,None,Overall Positive,0.0
beautiful color and fragrant chocolate smell lm vfssghhhhgvvvbvvvvvvvccvcccgv,positive,0.7504,None,positive,0.9103,None,positive,0.8809,positive,positive,0.8978,None,positive,0.9329,positive,neutral,0.5616,None,positive,0.8985,None,Overall Positive,0.0
"the lipstick is very soft and smooth, the color is very pretty on the lips, it doesn't dry out the lips, it's just a pity that the color doesn't last very long. the shop prepares and ships very quickly, even though it is an international order, but faster than a domestic order.",negative,0.8979,negative,positive,0.8298,positive,positive,0.6538,None,positive,0.7777,None,positive,0.7941,None,positive,0.6093,positive,positive,0.7591,None,MIXED,0.7464
"the lipstick is beautiful, smooth, has a light scent, but it feels a bit difficult to spread when applied to the lips. it's difficult to evenly apply lip balm and blend carefully.",negative,0.5425,None,neutral,0.6728,positive,positive,0.4746,positive,positive,0.759,None,positive,0.6296,None,positive,0.4989,None,positive,0.5709,None,MIXED,0.4578
the color is beautiful but it's a bit drying on my lips ????????????????????????????,negative,0.5488,None,negative,0.9202,negative,positive,0.4039,None,positive,0.6698,None,positive,0.8594,positive,positive,0.4837,None,positive,0.5345,None,MIXED,0.9808
i used bbia and found the lipstick to be very soft and smooth. i think the color is also beautiful. translated and delivered very quickly,positive,0.7026,None,positive,0.8916,positive,positive,0.8946,None,positive,0.874,None,positive,0.9302,positive,positive,0.8379,positive,positive,0.9252,None,Overall Positive,0.0
cheap product but works great. the shop gave me both makeup remover cotton and eye mask.,positive,0.74,None,positive,0.7491,None,positive,0.8527,None,positive,0.901,positive,positive,0.8858,None,positive,0.6428,None,positive,0.8764,None,Overall Positive,0.0
"the lipstick color is easy to apply but i don't like the quality of the lipstick very much, probably because i'm used to using other korean lipsticks.",negative,0.8285,None,negative,0.8119,negative,negative,0.6454,None,positive,0.581,None,positive,0.7878,positive,positive,0.4656,None,negative,0.4927,None,MIXED,1.1049
"fast delivery, i have ordered a lot of merzy, careful from order confirmation to packaging the first time i used this version, i liked it so i bought it again",positive,0.5545,None,positive,0.6733,None,positive,0.8353,None,positive,0.8358,None,positive,0.8828,None,positive,0.9548,positive,positive,0.9131,positive,Overall Positive,0.0
"the color above is 404, below is 501. if you take good care of it, it will be easy to plump your lips. on my lips, 404 has a more brick orange tone while 501 has a mlbb pink tone but the pink color is quite obvious. compared to the old rough white line, this line has improved a lot, the lipstick is smoother and the smell is also more pleasant. recommended to buy",positive,0.4811,None,positive,0.7015,positive,positive,0.464,positive,positive,0.7967,None,neutral,0.7947,neutral,neutral,0.5915,None,positive,0.6958,None,Overall Positive,0.0
"uses: makeup texture: creamy color fastness: good super fast delivery, quality product, recommended to buy ????",neutral,0.492,positive,neutral,0.856,neutral,positive,0.6521,None,positive,0.7706,None,positive,0.5724,None,positive,0.8849,positive,positive,0.8729,None,Overall Positive,0.0
"checked on the app and saw that it was authentic lipstick, the color is quite beautiful, and the scent of milk tea is amazing ><",positive,0.8384,None,positive,0.892,None,positive,0.8803,positive,positive,0.892,None,positive,0.9281,positive,neutral,0.5611,None,positive,0.9006,None,Overall Positive,0.0
"fast delivery, carefully packaged. the quality of the lipstick is good compared to the price. will support the shop for a long time ????????????????????",positive,0.5897,None,positive,0.7345,None,positive,0.8404,None,positive,0.8412,positive,positive,0.9006,None,positive,0.9395,positive,positive,0.9098,positive,Overall Positive,0.0
beautiful product. shop packs products securely. the store packed very quickly,positive,0.5411,None,positive,0.6854,None,positive,0.8259,None,positive,0.8461,None,positive,0.8879,None,positive,0.9502,None,positive,0.913,positive,Overall Positive,0.0
"the color is pretty, the lipstick smells like candy, i like it very much....????????",positive,0.7583,None,positive,0.8833,None,positive,0.8714,positive,positive,0.8692,None,positive,0.9361,positive,neutral,0.4827,None,positive,0.8979,None,Overall Positive,0.0
"to be honest, it's really bad luck to order from this shop. i ordered a tailor-made shop to deliver in full ? but please consider not buying too many things at the same time or else the shop will miss delivery??. the lipstick is beautiful, the color is the same as the photo and quite matte ??. i don't have any live photos so i'll put a few up?? -approved-",positive,0.6574,positive,positive,0.4089,None,neutral,0.4705,None,positive,0.7864,None,positive,0.7857,positive,neutral,0.591,positive,positive,0.728,None,Overall Positive,0.0
"i can't believe that for 72k i can buy a matte lipstick. the scent is light. ...hunted for a very good sale price...due to international goods, it took 15 days to receive the goods. the product is more satisfying than expected. will continue to support. 10 vnd /1000",positive,0.766,positive,positive,0.8443,None,positive,0.7808,positive,positive,0.8607,positive,positive,0.8214,None,negative,0.4775,negative,positive,0.8586,None,MIXED,0.4353
"fast delivery, beautiful color lipstick, good quality should buyaaaaaaaaa",positive,0.5499,None,positive,0.7654,None,positive,0.8511,None,positive,0.8492,None,positive,0.9328,positive,positive,0.9222,positive,positive,0.9199,None,Overall Positive,0.0
"i advise you to buy it as soon as you receive the goods, you must peel them off immediately the lipstick is smooth and i really like it nice color too the shop delivered the correct color 301, which is great will support them to shop again",positive,0.5953,None,positive,0.8627,positive,positive,0.7347,None,positive,0.859,None,positive,0.8159,positive,neutral,0.5258,None,positive,0.8254,None,Overall Positive,0.0
the lipstick is soft and fragrant. the lipstick case looks cute and compact. will buy a few more colors,positive,0.731,None,positive,0.9335,positive,positive,0.9026,positive,positive,0.9091,None,positive,0.7807,None,positive,0.7118,None,positive,0.9174,None,Overall Positive,0.0
"super fast delivery, the lipstick has a pleasant scent, is soft and smooth without clumping, and the color is quite standard",positive,0.6363,None,positive,0.8912,positive,positive,0.8882,positive,positive,0.8845,None,positive,0.9255,positive,positive,0.8763,positive,positive,0.9238,None,Overall Positive,0.0
uses: standard color texture: fragrant color fastness: long lasting g?ibcaialam dhdkskbdkakhlqks xbcbnalalnzbchxkd,positive,0.7351,positive,positive,0.5693,neutral,positive,0.6882,positive,positive,0.7896,None,positive,0.6889,positive,positive,0.4502,None,positive,0.8748,None,Overall Positive,0.0
"the lipstick color is quite pretty and not too matte. compared to the price, i give it a score of 10 for quality (pictures are for coin purposes only).",negative,0.8521,negative,positive,0.7192,None,positive,0.574,None,positive,0.757,positive,positive,0.9041,positive,neutral,0.4817,None,positive,0.7712,None,MIXED,0.6935
"cheap and beautiful, light scent, smooth, everyone should buy it right away, delicious and cheap :>>>",positive,0.6714,None,positive,0.9063,positive,positive,0.8982,positive,positive,0.8866,positive,positive,0.9094,None,positive,0.8184,None,positive,0.9193,None,Overall Positive,0.0
enough goods. received a bit long. haven't used it yet so don't know the quality. mini products are a bit small. suitable for the price,neutral,0.7268,None,neutral,0.7684,None,neutral,0.4135,None,positive,0.6964,positive,neutral,0.6556,None,negative,0.7513,negative,positive,0.7794,None,MIXED,0.4979
"it takes about a week to get it. the color is beautiful but the texture is a bit loose and if it sticks, it's ok.",negative,0.5279,None,negative,0.8803,negative,positive,0.3855,None,positive,0.7079,None,positive,0.8352,positive,positive,0.467,neutral,positive,0.4592,None,MIXED,0.943
the lipstick is so beautiful and smooth ??,positive,0.5935,None,positive,0.9621,positive,positive,0.8722,None,positive,0.9012,None,positive,0.8605,None,positive,0.6308,None,positive,0.9092,None,Overall Positive,0.0
"it's so amazing, my dear, the color is super beautiful, flattering on the skin and smooth on the lips",positive,0.7453,None,positive,0.9444,positive,positive,0.8851,None,positive,0.892,None,positive,0.9187,positive,positive,0.5082,None,positive,0.9124,None,Overall Positive,0.0
"the lipstick has a very pleasant chocolate scent, and covers imperfections quite well, giving the shop 5 stars",positive,0.788,None,positive,0.9356,None,positive,0.9022,positive,positive,0.9015,None,positive,0.8971,None,positive,0.5846,None,positive,0.9136,None,Overall Positive,0.0
"beautiful lipstick, good quality, very satisfied but delivery took a bit too long. ordered from november 11 to november 20. i'm fine, worth the money",positive,0.4528,None,positive,0.6619,None,positive,0.7365,None,positive,0.8055,positive,positive,0.8165,None,negative,0.8543,negative,positive,0.8608,None,MIXED,0.7136
delivered the correct model..the lipstick is also ok.kkkkk....................,positive,0.7271,None,positive,0.6335,None,positive,0.7729,None,positive,0.8516,None,positive,0.7999,None,neutral,0.6142,positive,positive,0.8148,None,Overall Positive,0.0
the smell is quite fragrant and the color is beautiful delivery takes a bit long overall worth the money,positive,0.4969,None,positive,0.7699,None,positive,0.7676,positive,positive,0.8231,positive,positive,0.8733,positive,negative,0.8662,negative,positive,0.8701,None,MIXED,0.729
"the product is so beautiful and amazing, i couldn't expect anything more. thank you to the supplier, manufacturer, thank you to the seller, thank you to the e-commerce platform, thank you to the carrier for giving me the opportunity to use a good product like this.",positive,0.7105,None,positive,0.8484,None,positive,0.8471,None,positive,0.8864,None,positive,0.9158,None,positive,0.4985,positive,positive,0.9029,None,Overall Positive,0.0
"i bought two of the hottest models, 403 and 404. after testing them on my hands, i like 404 better because it has a red color without being picky about my skin. basically, the lipstick is a bit difficult to blend and the color is ok but nothing outstanding or surprising",positive,0.4572,None,negative,0.7701,negative,neutral,0.4992,None,positive,0.7237,None,neutral,0.5742,positive,neutral,0.5887,None,positive,0.5757,None,MIXED,0.5354
the lipstick is very beautiful. very pretty color delivery is a bit long,positive,0.5409,None,positive,0.6937,None,positive,0.7841,None,positive,0.817,None,positive,0.894,positive,negative,0.8488,negative,positive,0.8682,None,MIXED,0.7165
"uses: can improve skin tone and teeth texture: soft color fastness: quite good delivery is quite fast, the design of the beautiful lipstick looks very noble and luxurious, the quality of the lipstick is soft like velvet, the lipstick has a light scent that is quite similar to the smell of milk powder. the lipstick color is beautiful when applied to the full lips, the lipstick color looks extremely mysterious and seductive, i really like it, the lipstick color not only whitens my teeth but also whitens my skin.",positive,0.6797,positive,positive,0.6371,positive,positive,0.8094,positive,positive,0.8667,None,positive,0.8134,positive,positive,0.8121,positive,positive,0.9161,None,Overall Positive,0.0
"if you use any type of lipstick, you still have to go back to bbia. anyone who really likes this color should buy it, because the brown color is a bit too much",negative,0.5996,None,negative,0.3949,None,positive,0.5364,None,positive,0.7074,None,negative,0.8025,neutral,neutral,0.4958,None,positive,0.6813,None,MIXED,0.9294
"great product quality, fragrant, fast delivery........",positive,0.4726,None,positive,0.7219,None,positive,0.8309,positive,positive,0.8368,None,positive,0.91,None,positive,0.9403,positive,positive,0.91,None,Overall Positive,0.0
