text,stayingpower_pred,stayingpower_conf,stayingpower_true,texture_pred,texture_conf,texture_true,smell_pred,smell_conf,smell_true,price_pred,price_conf,price_true,colour_pred,colour_conf,colour_true,shipping_pred,shipping_conf,shipping_true,packing_pred,packing_conf,packing_true,msr_resolution,conflict_score
shop fully delivers. international delivery may take a while. the lipstick color is so pretty. it goes on a bit quickly and smells sweet like chocolate,negative,0.9034,negative,positive,0.7241,None,positive,0.9648,positive,positive,0.9961,None,positive,0.934,positive,negative,0.971,negative,positive,0.9924,None,MIXED,1.3327
"the lipstick color is super beautiful, suitable for dark skin, no matter how bright it is, it's ok, apply it on the lips and it brightens the skin, super beautiful",positive,0.9871,None,positive,0.9829,None,positive,0.9965,None,positive,0.9995,None,positive,0.9884,positive,positive,0.8475,None,positive,0.999,None,Overall Positive,0.0
"i was looking for a sale at a cheap price and bought 1 lipstick to try, but the seller packed it very carefully. the color is pretty but it fades quickly and the color lasts.",negative,0.9927,negative,positive,0.8362,None,positive,0.9709,None,positive,0.9932,positive,positive,0.9486,positive,positive,0.6968,None,positive,0.9954,None,MIXED,0.8395
"the product looks like the picture, you have to blend it right away or it will dry out and be difficult to blend",positive,0.6191,None,negative,0.9086,negative,positive,0.5618,None,positive,0.8838,None,neutral,0.4351,None,positive,0.408,None,positive,0.6325,None,MIXED,0.7029
"every time i buy it, i'm always satisfied. beautiful lipstick, pretty color, and price suitable for students",positive,0.99,None,positive,0.9885,None,positive,0.9963,None,positive,0.9996,positive,positive,0.996,positive,positive,0.6722,None,positive,0.9992,None,Overall Positive,0.0
fast delivery carefully packaged quality products will buy more times related images,positive,0.9,None,positive,0.9733,None,positive,0.9883,None,positive,0.9984,None,positive,0.9507,None,positive,0.9984,positive,positive,0.9974,positive,Overall Positive,0.0
"i brought the lipstick as a gift so i didn't like it but the baby told me to test it, the fragrance and the purple color is very beautiful",positive,0.748,None,neutral,0.4271,None,positive,0.8348,positive,positive,0.9789,None,positive,0.7786,positive,positive,0.8485,None,positive,0.9401,None,Overall Positive,0.0
"the lipstick is beautiful, you should buy it. if you have a chance, please help the shop more. foreign products can take a while to deliver. if you order, please take advantage of it.",positive,0.7803,None,positive,0.8187,None,positive,0.9694,None,positive,0.9973,None,positive,0.9242,None,negative,0.9874,negative,positive,0.9926,None,MIXED,0.8367
k is very similar to red-brown don't see any brown brick red orange style but that's okay,neutral,0.5264,None,positive,0.6014,None,positive,0.8511,None,positive,0.9509,None,neutral,0.8311,negative,positive,0.649,None,positive,0.949,None,Overall Positive,0.0
"the lipstick is very beautiful, the earthy color is not picky about the skin, the lipstick is soft and smooth, very worth the money",positive,0.9567,None,positive,0.9977,positive,positive,0.9924,None,positive,0.9986,positive,positive,0.9415,positive,positive,0.8011,None,positive,0.9981,None,Overall Positive,0.0
"oh, they're all so beautiful, everyone. they're all really good. they're packaged very carefully. everyone should buy things from this shop.",positive,0.9859,None,positive,0.9944,None,positive,0.9971,None,positive,0.9997,None,positive,0.9937,None,positive,0.8968,None,positive,0.9994,positive,Overall Positive,0.0
international goods but very fast delivery,positive,0.8342,None,positive,0.9776,None,positive,0.9848,None,positive,0.9985,None,positive,0.9844,None,positive,0.9988,positive,positive,0.9971,None,Overall Positive,0.0
"the lipstick color is okay, slightly different from the picture, the price is on sale so it's okay",positive,0.7471,None,positive,0.9466,None,positive,0.948,None,positive,0.9893,positive,negative,0.6194,neutral,neutral,0.615,None,positive,0.9764,None,MIXED,0.546
the lipstick is soft and fragrant. the color is almost the same as backrou's a12 color but has a bit more orange-brown tones. beautiful????,positive,0.7095,None,positive,0.9809,positive,positive,0.9714,positive,positive,0.989,None,neutral,0.6912,positive,positive,0.6025,None,positive,0.9857,None,Overall Positive,0.0
international delivery takes quite a while. but the lipstick is cheap. it's so cute. surely you can't be stubborn with this price. should buy experience.,negative,0.432,negative,neutral,0.4712,None,positive,0.8674,None,positive,0.9785,positive,positive,0.3856,None,negative,0.9571,negative,positive,0.9526,None,MIXED,0.9672
"cheap lipstick, beautiful and smooth color, so buy warmndhndmambabdjdmxncncnnxnxnxnxnnd",positive,0.9651,None,positive,0.9984,positive,positive,0.995,None,positive,0.9992,positive,positive,0.9686,positive,positive,0.7876,None,positive,0.9989,None,Overall Positive,0.0
"the lipstick is so beautiful, i bought the color 502 which is smooth and beautiful, the color is good overall ok",positive,0.982,None,positive,0.9973,positive,positive,0.9956,None,positive,0.9993,None,positive,0.9828,positive,positive,0.7437,None,positive,0.999,None,Overall Positive,0.0
beautiful color and fragrant chocolate smell lm vfssghhhhgvvvbvvvvvvvccvcccgv,positive,0.9841,None,positive,0.9958,None,positive,0.997,positive,positive,0.9996,None,positive,0.9948,positive,positive,0.7783,None,positive,0.9994,None,Overall Positive,0.0
"the lipstick is very soft and smooth, the color is very pretty on the lips, it doesn't dry out the lips, it's just a pity that the color doesn't last very long. the shop prepares and ships very quickly, even though it is an international order, but faster than a domestic order.",negative,0.976,negative,positive,0.9838,positive,positive,0.9372,None,positive,0.988,None,positive,0.8874,None,positive,0.9625,positive,positive,0.9916,None,MIXED,0.8344
"the lipstick is beautiful, smooth, has a light scent, but it feels a bit difficult to spread when applied to the lips. it's difficult to evenly apply lip balm and blend carefully.",positive,0.769,None,positive,0.5423,positive,positive,0.9347,positive,positive,0.98,None,positive,0.6755,None,positive,0.8938,None,positive,0.9527,None,Overall Positive,0.0
the color is beautiful but it's a bit drying on my lips ????????????????????????????,positive,0.7593,None,negative,0.9696,negative,positive,0.5771,None,positive,0.9612,None,positive,0.8846,positive,positive,0.5025,None,positive,0.7046,None,MIXED,0.7942
i used bbia and found the lipstick to be very soft and smooth. i think the color is also beautiful. translated and delivered very quickly,positive,0.9427,None,positive,0.9964,positive,positive,0.9927,None,positive,0.9992,None,positive,0.9892,positive,positive,0.9936,positive,positive,0.9987,None,Overall Positive,0.0
cheap product but works great. the shop gave me both makeup remover cotton and eye mask.,positive,0.9492,None,positive,0.7216,None,positive,0.9862,None,positive,0.997,positive,positive,0.76,None,positive,0.8521,None,positive,0.9938,None,Overall Positive,0.0
"the lipstick color is easy to apply but i don't like the quality of the lipstick very much, probably because i'm used to using other korean lipsticks.",positive,0.7406,None,negative,0.8107,negative,negative,0.8592,None,positive,0.9372,None,neutral,0.3734,positive,negative,0.4612,None,negative,0.6057,None,MIXED,1.0401
"fast delivery, i have ordered a lot of merzy, careful from order confirmation to packaging the first time i used this version, i liked it so i bought it again",positive,0.8618,None,positive,0.9728,None,positive,0.9833,None,positive,0.9974,None,positive,0.8984,None,positive,0.9978,positive,positive,0.9967,positive,Overall Positive,0.0
"the color above is 404, below is 501. if you take good care of it, it will be easy to plump your lips. on my lips, 404 has a more brick orange tone while 501 has a mlbb pink tone but the pink color is quite obvious. compared to the old rough white line, this line has improved a lot, the lipstick is smoother and the smell is also more pleasant. recommended to buy",neutral,0.4802,None,positive,0.8526,positive,positive,0.9196,positive,positive,0.97,None,neutral,0.8627,neutral,positive,0.6114,None,positive,0.9718,None,Overall Positive,0.0
"uses: makeup texture: creamy color fastness: good super fast delivery, quality product, recommended to buy ????",neutral,0.6799,positive,neutral,0.8519,neutral,positive,0.9363,None,positive,0.9832,None,neutral,0.5898,None,positive,0.9776,positive,positive,0.9771,None,Overall Positive,0.0
"checked on the app and saw that it was authentic lipstick, the color is quite beautiful, and the scent of milk tea is amazing ><",positive,0.988,None,positive,0.9789,None,positive,0.9967,positive,positive,0.9996,None,positive,0.9967,positive,positive,0.7365,None,positive,0.9993,None,Overall Positive,0.0
"fast delivery, carefully packaged. the quality of the lipstick is good compared to the price. will support the shop for a long time ????????????????????",positive,0.9448,None,positive,0.9945,None,positive,0.9936,None,positive,0.9993,positive,positive,0.9864,None,positive,0.9963,positive,positive,0.9987,positive,Overall Positive,0.0
beautiful product. shop packs products securely. the store packed very quickly,negative,0.9702,None,positive,0.8515,None,positive,0.935,None,positive,0.9894,None,positive,0.9388,None,positive,0.9875,None,positive,0.9872,positive,MIXED,0.8289
"the color is pretty, the lipstick smells like candy, i like it very much....????????",positive,0.9874,None,positive,0.9905,None,positive,0.997,positive,positive,0.9997,None,positive,0.9977,positive,positive,0.8054,None,positive,0.9994,None,Overall Positive,0.0
"to be honest, it's really bad luck to order from this shop. i ordered a tailor-made shop to deliver in full ? but please consider not buying too many things at the same time or else the shop will miss delivery??. the lipstick is beautiful, the color is the same as the photo and quite matte ??. i don't have any live photos so i'll put a few up?? -approved-",positive,0.5595,positive,neutral,0.4683,None,positive,0.8734,None,positive,0.9521,None,neutral,0.5438,positive,neutral,0.5138,positive,positive,0.8882,None,Overall Positive,0.0
"i can't believe that for 72k i can buy a matte lipstick. the scent is light. ...hunted for a very good sale price...due to international goods, it took 15 days to receive the goods. the product is more satisfying than expected. will continue to support. 10 vnd /1000",positive,0.6442,positive,positive,0.9095,None,positive,0.9878,positive,positive,0.9973,positive,positive,0.8253,None,negative,0.8743,negative,positive,0.9959,None,MIXED,0.7517
"fast delivery, beautiful color lipstick, good quality should buyaaaaaaaaa",positive,0.9212,None,positive,0.9894,None,positive,0.992,None,positive,0.9993,None,positive,0.9935,positive,positive,0.9981,positive,positive,0.9986,None,Overall Positive,0.0
"i advise you to buy it as soon as you receive the goods, you must peel them off immediately the lipstick is smooth and i really like it nice color too the shop delivered the correct color 301, which is great will support them to shop again",positive,0.898,None,positive,0.9955,positive,positive,0.996,None,positive,0.9992,None,positive,0.9769,positive,positive,0.842,None,positive,0.9991,None,Overall Positive,0.0
the lipstick is soft and fragrant. the lipstick case looks cute and compact. will buy a few more colors,positive,0.7643,None,positive,0.981,positive,positive,0.9837,positive,positive,0.9936,None,neutral,0.5719,None,positive,0.6381,None,positive,0.9935,None,Overall Positive,0.0
"super fast delivery, the lipstick has a pleasant scent, is soft and smooth without clumping, and the color is quite standard",positive,0.9563,None,positive,0.9967,positive,positive,0.9945,positive,positive,0.9993,None,positive,0.9891,positive,positive,0.9898,positive,positive,0.999,None,Overall Positive,0.0
uses: standard color texture: fragrant color fastness: long lasting g?ibcaialam dhdkskbdkakhlqks xbcbnalalnzbchxkd,positive,0.9849,positive,positive,0.9854,neutral,positive,0.9956,positive,positive,0.9993,None,positive,0.9855,positive,positive,0.6143,None,positive,0.9988,None,Overall Positive,0.0
"the lipstick color is quite pretty and not too matte. compared to the price, i give it a score of 10 for quality (pictures are for coin purposes only).",negative,0.9925,negative,positive,0.9219,None,positive,0.9588,None,positive,0.9932,positive,positive,0.9712,positive,positive,0.7968,None,positive,0.9938,None,MIXED,0.8439
"cheap and beautiful, light scent, smooth, everyone should buy it right away, delicious and cheap :>>>",positive,0.976,None,positive,0.998,positive,positive,0.9954,positive,positive,0.9993,positive,positive,0.9815,None,positive,0.8211,None,positive,0.999,None,Overall Positive,0.0
enough goods. received a bit long. haven't used it yet so don't know the quality. mini products are a bit small. suitable for the price,neutral,0.6879,None,neutral,0.6196,None,positive,0.818,None,positive,0.9731,positive,neutral,0.4747,None,negative,0.9669,negative,positive,0.9535,None,MIXED,0.715
"it takes about a week to get it. the color is beautiful but the texture is a bit loose and if it sticks, it's ok.",positive,0.763,None,negative,0.8147,negative,positive,0.8242,None,positive,0.9556,None,positive,0.7696,positive,neutral,0.3854,neutral,positive,0.8366,None,MIXED,0.681
the lipstick is so beautiful and smooth ??,positive,0.9751,None,positive,0.9982,positive,positive,0.9953,None,positive,0.9994,None,positive,0.9833,None,positive,0.86,None,positive,0.9991,None,Overall Positive,0.0
"it's so amazing, my dear, the color is super beautiful, flattering on the skin and smooth on the lips",positive,0.9863,None,positive,0.9964,positive,positive,0.9966,None,positive,0.9996,None,positive,0.9954,positive,positive,0.8298,None,positive,0.9994,None,Overall Positive,0.0
"the lipstick has a very pleasant chocolate scent, and covers imperfections quite well, giving the shop 5 stars",positive,0.9862,None,positive,0.9878,None,positive,0.998,positive,positive,0.9996,None,positive,0.9809,None,positive,0.8122,None,positive,0.9991,None,Overall Positive,0.0
"beautiful lipstick, good quality, very satisfied but delivery took a bit too long. ordered from november 11 to november 20. i'm fine, worth the money",positive,0.7611,None,positive,0.814,None,positive,0.9661,None,positive,0.9946,positive,positive,0.6661,None,negative,0.9618,negative,positive,0.9899,None,MIXED,0.8115
delivered the correct model..the lipstick is also ok.kkkkk....................,positive,0.9681,None,positive,0.9603,None,positive,0.9893,None,positive,0.9966,None,positive,0.8466,None,neutral,0.78,positive,positive,0.9956,None,Overall Positive,0.0
the smell is quite fragrant and the color is beautiful delivery takes a bit long overall worth the money,positive,0.8735,None,positive,0.9147,None,positive,0.9856,positive,positive,0.9985,positive,positive,0.977,positive,negative,0.9822,negative,positive,0.9959,None,MIXED,0.8388
"the product is so beautiful and amazing, i couldn't expect anything more. thank you to the supplier, manufacturer, thank you to the seller, thank you to the e-commerce platform, thank you to the carrier for giving me the opportunity to use a good product like this.",positive,0.9866,None,positive,0.9812,None,positive,0.9967,None,positive,0.9997,None,positive,0.9968,None,positive,0.8495,positive,positive,0.9994,None,Overall Positive,0.0
"i bought two of the hottest models, 403 and 404. after testing them on my hands, i like 404 better because it has a red color without being picky about my skin. basically, the lipstick is a bit difficult to blend and the color is ok but nothing outstanding or surprising",positive,0.5059,None,negative,0.5971,negative,positive,0.4525,None,positive,0.8151,None,neutral,0.5889,positive,negative,0.4032,None,positive,0.5935,None,MIXED,0.7031
the lipstick is very beautiful. very pretty color delivery is a bit long,positive,0.8593,None,positive,0.8806,None,positive,0.9798,None,positive,0.9984,None,positive,0.9787,positive,negative,0.9855,negative,positive,0.9948,None,MIXED,0.84
"uses: can improve skin tone and teeth texture: soft color fastness: quite good delivery is quite fast, the design of the beautiful lipstick looks very noble and luxurious, the quality of the lipstick is soft like velvet, the lipstick has a light scent that is quite similar to the smell of milk powder. the lipstick color is beautiful when applied to the full lips, the lipstick color looks extremely mysterious and seductive, i really like it, the lipstick color not only whitens my teeth but also whitens my skin.",positive,0.7788,positive,positive,0.9842,positive,positive,0.9536,positive,positive,0.9946,None,positive,0.8456,positive,positive,0.9852,positive,positive,0.9944,None,Overall Positive,0.0
"if you use any type of lipstick, you still have to go back to bbia. anyone who really likes this color should buy it, because the brown color is a bit too much",positive,0.4297,None,negative,0.5233,None,positive,0.4429,None,positive,0.9173,None,negative,0.8525,neutral,negative,0.6089,None,positive,0.7332,None,MIXED,1.1109
"great product quality, fragrant, fast delivery........",positive,0.9082,None,positive,0.9897,None,positive,0.9916,positive,positive,0.9992,None,positive,0.9918,None,positive,0.998,positive,positive,0.9985,None,Overall Positive,0.0
"careful packaging, pictures and videos are for profit purposes only...",positive,0.9865,None,positive,0.9942,None,positive,0.9964,None,positive,0.9995,None,positive,0.9888,None,positive,0.8497,None,positive,0.9992,positive,Overall Positive,0.0
"small and pretty, i love it.... the price is cheap too. kdjdbdbfbjdjskdnsbdkdksbdmdjd dndneldbdj",positive,0.9729,None,positive,0.9963,None,positive,0.9968,None,positive,0.9996,positive,positive,0.9913,None,positive,0.9676,None,positive,0.9992,None,Overall Positive,0.0
"awesome. carefully packaged, will buy again after trying 2 lipsticks. wish there were more nude colors",positive,0.7679,None,positive,0.8974,neutral,positive,0.972,None,positive,0.9909,None,neutral,0.7553,neutral,positive,0.8078,None,positive,0.9889,positive,Overall Positive,0.0
the lipstick color is beautiful and standard. fast and friendly delivery staff. pack the product beautifully and carefully. thank you shop ??,positive,0.9237,None,positive,0.9895,None,positive,0.9918,None,positive,0.9993,None,positive,0.9929,positive,positive,0.9981,positive,positive,0.9986,positive,Overall Positive,0.0
"the shop delivers all the goods, everyone",positive,0.9874,None,positive,0.9854,None,positive,0.9949,None,positive,0.9991,None,positive,0.9837,None,positive,0.5841,positive,positive,0.9986,None,Overall Positive,0.0
"bought on sale so the price was cheap. the color i bought was just for foundation, but it didn't fade at all",positive,0.7782,None,positive,0.9786,None,positive,0.981,None,positive,0.9941,positive,neutral,0.4843,neutral,positive,0.5728,None,positive,0.9931,None,Overall Positive,0.0
"texture: creamy color fastness: retains color for quite a long time beautiful color on lips, fast shipping",neutral,0.5935,positive,neutral,0.7359,neutral,positive,0.9591,None,positive,0.9919,None,positive,0.5938,positive,positive,0.9867,positive,positive,0.9908,None,Overall Positive,0.0
uses: color ok. correct color. more suitable for white skin texture: smooth color fastness: quite good.....,positive,0.8497,negative,positive,0.9602,positive,positive,0.9932,None,positive,0.9977,None,positive,0.7373,positive,positive,0.6475,None,positive,0.9964,None,Overall Positive,0.0
"the lipstick color is beautiful, carefully packaged, during the covid pandemic but delivery was also very fast.",positive,0.869,None,positive,0.9826,None,positive,0.9871,None,positive,0.9988,None,positive,0.9896,positive,positive,0.9988,positive,positive,0.9976,positive,Overall Positive,0.0
"the product delivered is the right color, the lipstick has a good smell, it's worth buying. . .",positive,0.977,None,positive,0.9821,None,positive,0.9914,positive,positive,0.9976,None,positive,0.8924,None,neutral,0.7201,positive,positive,0.997,None,Overall Positive,0.0
"the lipstick color is beautiful, applies smoothly, fast delivery, carefully packaged",positive,0.9384,None,positive,0.9935,positive,positive,0.9931,None,positive,0.9993,None,positive,0.9939,positive,positive,0.9969,positive,positive,0.9988,positive,Overall Positive,0.0
"beautiful velvet lipstick. even if you hit it, you won't get stuck. but it passes quickly",negative,0.9909,negative,positive,0.9396,positive,positive,0.9713,None,positive,0.9922,None,positive,0.9236,None,positive,0.7681,None,positive,0.9956,None,MIXED,0.8417
okkkkkkkkkkkkk i think it's more orange than red but the lipstick is very smooth,positive,0.6146,None,positive,0.9839,positive,positive,0.9542,None,positive,0.982,None,neutral,0.6776,neutral,positive,0.702,None,positive,0.9831,None,Overall Positive,0.0
"the lipstick color is beautiful, shipped quickly, white skin uses this color, it is very luxurious, long lasting",positive,0.8188,positive,positive,0.9712,None,positive,0.9902,None,positive,0.9987,None,positive,0.9923,positive,positive,0.9985,positive,positive,0.9979,None,Overall Positive,0.0
uses: ok texture: ok color fastness: ok nokkkkkkkkkkkkkkkmkmmmmkkkmmmmkkkkkkkkkkkkk,positive,0.9874,positive,positive,0.9954,positive,positive,0.9963,None,positive,0.9995,None,positive,0.9906,None,positive,0.7123,None,positive,0.9991,None,Overall Positive,0.0
colored lipstick is fine. pretty quick. but still retains a fairly natural base layer,positive,0.7513,negative,positive,0.9585,None,positive,0.977,None,positive,0.9948,None,positive,0.7212,positive,positive,0.9971,None,positive,0.9932,None,Overall Positive,0.0
"i bought the really good dark red color. the thing is that it wears off quickly but it's okay, the color is beautiful, hihi will continue to support the shop",negative,0.9908,negative,positive,0.849,None,positive,0.9726,None,positive,0.9954,None,positive,0.9891,positive,positive,0.6186,None,positive,0.9952,None,MIXED,0.8377
"the lipstick has beautiful color okela. easy to wash off when eating and drinking, lots of lead.........",negative,0.9915,negative,positive,0.664,None,positive,0.9586,None,positive,0.9899,None,positive,0.9554,positive,positive,0.7093,None,positive,0.9872,None,MIXED,0.8344
"the lipstick smell is not fragrant, the lipstick color is okay, but for this price it's ok",positive,0.7543,None,positive,0.709,None,negative,0.9791,negative,positive,0.9596,positive,positive,0.7138,positive,positive,0.5777,None,positive,0.7338,None,MIXED,0.8025
"the lipstick is beautifully packaged, the color is the same as the picture. but i'm not very white so i don't paint well. next time i will learn from experience and buy earthy orange",positive,0.6124,None,negative,0.8294,None,positive,0.4451,None,positive,0.8427,None,neutral,0.4771,positive,neutral,0.437,None,positive,0.5626,positive,MIXED,0.6205
"the lipstick is smooth and beautiful beyond compare. fast delivery, carefully packaged. will support this shop even more photos and videos are for reward purposes only",positive,0.9475,None,positive,0.9953,positive,positive,0.9938,None,positive,0.9992,None,positive,0.9807,None,positive,0.9931,positive,positive,0.9987,positive,Overall Positive,0.0
"beautiful product, securely packaged, this color applies gently on the lips, i really like it!",positive,0.9724,None,positive,0.9715,None,positive,0.9956,None,positive,0.999,None,positive,0.9191,positive,positive,0.7319,None,positive,0.9977,positive,Overall Positive,0.0
"the shop delivered the goods much faster than expected, the shipper was also very friendly?? the lipstick is beautiful and delivered according to the correct model. thank you very much store <3",positive,0.9003,None,positive,0.9859,None,positive,0.9888,None,positive,0.9986,None,positive,0.9746,None,positive,0.9986,positive,positive,0.9976,None,Overall Positive,0.0
"the lipstick smells great, the color is beautiful, the packaging is sturdy, and the sale is quite cheapeeeeeeeeeeee",positive,0.9882,None,positive,0.9929,None,positive,0.9972,positive,positive,0.9997,positive,positive,0.997,positive,positive,0.8456,None,positive,0.9995,positive,Overall Positive,0.0
"the scent is soft and hasn't touched my lips yet, but it's still pretty hehehehe",neutral,0.7483,None,positive,0.9571,None,positive,0.9774,positive,positive,0.9937,None,neutral,0.5351,None,positive,0.8491,None,positive,0.9953,None,Overall Positive,0.0
"beautiful lipstick, carefully packaged and has a fragrant candy scent. i will always support it ??",positive,0.9874,None,positive,0.9948,None,positive,0.9968,positive,positive,0.9995,None,positive,0.9891,None,positive,0.7767,None,positive,0.9992,positive,Overall Positive,0.0
"the packaging is good, i must say i really love the perfect diary. lipstick color 708 is a light red color, quite pretty and not picky about skin tones. the lipstick smell is a bit strong, but you apply it for about 2-3 minutes and the smell will disappear. the lipstick does not dry out your lips, it is thicker and easier to apply than lipstick number 9. in return, the s9 sticks are more matte and stick to the lips (drier).",negative,0.9144,positive,positive,0.7335,positive,negative,0.5186,neutral,positive,0.9316,None,positive,0.6676,positive,positive,0.6339,None,positive,0.8609,positive,MIXED,1.0426
uses: lipstick texture: fine powder color fastness: matte the color is quite beautiful like the color of lips so it's ok to go to school this lipstick was given as a gift so i can't criticize it,positive,0.6233,positive,neutral,0.8983,positive,positive,0.9677,None,positive,0.991,None,positive,0.845,positive,positive,0.7392,None,positive,0.9811,None,Overall Positive,0.0
"fast delivery, correct, complete, no missing or wrong items, beautiful color eye palette, standard lipstick color, fragrant, worth the money",positive,0.9608,None,positive,0.9939,None,positive,0.9945,positive,positive,0.9994,positive,positive,0.992,positive,positive,0.9946,positive,positive,0.999,None,Overall Positive,0.0
"fast delivery, good product quality, well packaged, photos and videos are for coin recognition purposes only ............sjdsdjaofhaigfafafjasifoafisofiasofisofisaofiasofiasofisofisaofisoaiasofisaofisaof",positive,0.8918,None,positive,0.9921,None,positive,0.9899,None,positive,0.9987,None,positive,0.9677,None,positive,0.9976,positive,positive,0.9981,positive,Overall Positive,0.0
the lipstick is so beautiful and beautiful. bought it again for the second time. international delivery takes a bit longer.,positive,0.867,None,positive,0.8926,None,positive,0.9835,None,positive,0.9983,None,positive,0.9612,None,negative,0.9788,negative,positive,0.9953,None,MIXED,0.8353
pack the product securely quality tgoodtttttttytttttt,positive,0.958,None,positive,0.9783,None,positive,0.9936,None,positive,0.9989,None,positive,0.9486,None,positive,0.8577,None,positive,0.9988,positive,Overall Positive,0.0
"excellent product quality beautiful design, beautiful color correct delivery the shop gives enthusiastic advice shipper is friendly and enthusiastic everyone should buy it",positive,0.9363,None,positive,0.9863,None,positive,0.9906,None,positive,0.9989,None,positive,0.9746,positive,positive,0.9964,positive,positive,0.9981,None,Overall Positive,0.0
excellent product quality pack carefully pv shop is very good the fragrant color is especially worth the money,positive,0.9821,None,positive,0.9951,None,positive,0.9968,positive,positive,0.9996,positive,positive,0.994,None,positive,0.9408,None,positive,0.9994,positive,Overall Positive,0.0
"the lipstick has a very good color, i have bought many times from the shop and really like it. i will continue to support it ??",positive,0.9905,None,positive,0.9894,None,positive,0.9966,None,positive,0.9996,None,positive,0.9963,positive,positive,0.7299,None,positive,0.9992,None,Overall Positive,0.0
"the lipstick is soft, smooth, and has the right color, so you should buy it vs this price is ok the image bears the credit for receiving the coin",positive,0.9646,None,positive,0.9973,positive,positive,0.9924,None,positive,0.9986,positive,positive,0.9397,positive,positive,0.6175,None,positive,0.9981,None,Overall Positive,0.0
"beautiful product, carefully packaged, delivery seems to take a while...",positive,0.7917,None,positive,0.8862,None,positive,0.9746,None,positive,0.9976,None,positive,0.9449,None,negative,0.987,negative,positive,0.9942,positive,MIXED,0.8389
"international shop but the wait is not long, about 7 days the goods arrive. the quality of the lipstick is amazing, it's so beautiful that i tried it before judging that it doesn't dry my lips. the lipstick is similar to backrouge, the shell is plastic. at that price, i'm very satisfied. the color 503 is a little pink, the company's photo looks a bit orange",negative,0.764,None,positive,0.8637,positive,positive,0.9677,None,positive,0.9847,positive,neutral,0.4417,neutral,neutral,0.5016,positive,positive,0.9872,None,MIXED,0.6362
"image is for coin recognition purposes only, lipstick is thick and a bit dry",positive,0.6368,None,negative,0.9768,negative,negative,0.4052,None,positive,0.9039,None,positive,0.5127,None,neutral,0.354,None,negative,0.5168,None,MIXED,0.9865
"the product is as beautiful as in the picture, carefully packaged....................",positive,0.9852,None,positive,0.9941,None,positive,0.9969,None,positive,0.9995,None,positive,0.9897,None,positive,0.8905,None,positive,0.9993,positive,Overall Positive,0.0
"the lipstick color is very beautiful, beautiful product, cheap and good quality, you should buy it.",positive,0.9875,None,positive,0.9874,None,positive,0.9966,None,positive,0.9997,positive,positive,0.9977,positive,positive,0.7837,None,positive,0.9994,None,Overall Positive,0.0
"i'm sorry because the video is not related, but i really like the quality of the lipstick, the color suits my skin, and in general, i like my belly, and the box is also beautiful.",positive,0.9844,None,positive,0.9916,positive,positive,0.997,None,positive,0.9995,None,positive,0.986,positive,positive,0.5852,None,positive,0.9991,None,Overall Positive,0.0
"302 should buy this color, easy to use, great. 402 should be looked at again, it needs to be made up to highlight any imperfections so it matches this color tone, but when applied on a bare face it looks fake.",positive,0.6394,None,positive,0.5008,None,positive,0.9349,None,positive,0.9829,None,neutral,0.8372,positive,positive,0.493,None,positive,0.9703,None,Overall Positive,0.0
"uses: jsjsjskakkaka texture: jajajjs color fastness: so beautiful, durable lipstick.",neutral,0.5609,neutral,neutral,0.8188,neutral,positive,0.974,None,positive,0.9947,None,positive,0.8351,positive,positive,0.9093,None,positive,0.9943,None,Overall Positive,0.0
"the annhr image is for coin acceptance purposes only. but the lipstick is ok, the number vs price is okay. pack the product securely.",positive,0.9303,None,positive,0.9653,None,positive,0.9902,None,positive,0.9972,positive,positive,0.601,None,positive,0.5243,None,positive,0.9959,positive,Overall Positive,0.0
"the lipstick packaging is beautiful, the lipstick quality is great, smooth, moisturizes the lips, the color is beautiful, the lipstick will have a matte finish, give the shop 5 stars",positive,0.9746,negative,positive,0.9905,positive,positive,0.9966,None,positive,0.9993,None,positive,0.9756,positive,positive,0.6984,None,positive,0.9989,None,Overall Positive,0.0
"the lipstick is great, everyone, it smells great and the color is beautiful. especially the delivery is very fast",positive,0.9057,None,positive,0.9884,None,positive,0.991,positive,positive,0.9992,None,positive,0.9937,positive,positive,0.9982,positive,positive,0.9984,None,Overall Positive,0.0
delivered all goods and received additional gifts. but the lipstick is a bit dry and needs lip balm or the color won't be even,positive,0.5915,None,negative,0.9604,negative,positive,0.4298,None,positive,0.873,None,negative,0.3871,None,neutral,0.4262,neutral,positive,0.5044,None,MIXED,0.8628
"beautiful, luxurious, smooth, fast delivery, i love it so much images are for illustration purposes only",positive,0.9352,None,positive,0.9953,None,positive,0.9927,None,positive,0.9992,None,positive,0.9894,None,positive,0.9963,positive,positive,0.9988,None,Overall Positive,0.0
"the lipstick is so beautiful and has a nice scent. my skin is not very white, but when i apply it, my skin looks brighter",positive,0.6785,None,positive,0.9639,None,positive,0.9789,positive,positive,0.9931,None,neutral,0.5107,positive,positive,0.8979,None,positive,0.9857,None,Overall Positive,0.0
"the lipstick is so pretty, this color is so easy to wear, it suits all skin types. as for the stain on the lipstick, it's from a batch of products. i bought it outside, so i can rest assured it's not a fake. mall can rest assured.",negative,0.9334,None,positive,0.4544,None,positive,0.9405,None,positive,0.9819,None,positive,0.5997,positive,positive,0.6777,None,positive,0.9693,None,MIXED,0.7766
