text,stayingpower_pred,stayingpower_conf,stayingpower_true,texture_pred,texture_conf,texture_true,smell_pred,smell_conf,smell_true,price_pred,price_conf,price_true,colour_pred,colour_conf,colour_true,shipping_pred,shipping_conf,shipping_true,packing_pred,packing_conf,packing_true,msr_resolution,conflict_score
"the pictures are for coin-receiving purposes, but the shop's products are impeccable, everyone. they also come with makeup remover cotton and a cute eye mask. it's worth the money.",positive,0.7926,None,positive,0.681,None,positive,0.81,None,positive,0.885,positive,positive,0.8445,None,neutral,0.5954,None,positive,0.8704,None,Overall Positive,0.0
the product is packaged very carefully. i just tried it and it seems okay... beautiful color...,positive,0.7224,None,positive,0.7872,None,positive,0.7814,None,positive,0.8916,None,positive,0.8578,positive,neutral,0.5256,None,positive,0.8798,positive,Overall Positive,0.0
"great product quality, very good shop service, very good value for money",positive,0.8141,None,positive,0.8203,None,positive,0.7966,None,positive,0.886,positive,positive,0.939,None,positive,0.7227,None,positive,0.9028,None,Overall Positive,0.0
"i bought 204 and 302, the lipstick is smooth, a bit powdery, you have to carefully nourish your lips to apply it to get an even color. if your lips have dead skin, the lip lines will be clearly visible and you won't wear the lipstick. or if i apply powder on my lips first, the color will be more standard and beautiful. my lips are not dark or pink, the color is beautiful and natural, but when i test it, the color is a bit darker.",negative,0.5339,None,positive,0.4116,neutral,positive,0.6962,None,positive,0.8032,None,neutral,0.5376,positive,neutral,0.6012,None,positive,0.6204,None,MIXED,0.4409
"i don't like the quality of the lipstick very much, the color is ok but it doesn't seem to suit me because it's too dark and old",negative,0.6657,None,negative,0.9027,negative,positive,0.4354,None,positive,0.7104,None,positive,0.6902,negative,neutral,0.456,None,negative,0.5438,None,MIXED,0.9822
"the color is very beautiful, not heavy on the lips, the color is like the picture posted by the store",negative,0.7783,None,positive,0.5813,positive,positive,0.6853,None,positive,0.8325,None,positive,0.9466,positive,neutral,0.5688,None,positive,0.831,None,MIXED,0.6482
nicepppppppppp delivery took a bit long ????????????????????????????????????????????????????,positive,0.4023,None,positive,0.642,None,positive,0.7557,None,positive,0.8874,None,positive,0.7727,None,negative,0.8848,negative,positive,0.8274,None,MIXED,0.7334
the packaging of the product is great :))) i haven't used the product yet so i don't know but it looks beautiful,neutral,0.7897,None,neutral,0.8475,None,positive,0.5914,None,positive,0.8793,None,positive,0.5846,None,positive,0.5802,None,positive,0.8804,positive,Overall Positive,0.0
"product is exactly as pictured. beautiful lipstick color. delivery took a while, probably affecting the service. give the shop 5 stars",positive,0.394,None,positive,0.404,None,positive,0.6997,None,positive,0.8602,None,positive,0.8488,positive,negative,0.8642,negative,positive,0.7545,None,MIXED,0.7094
soft and smooth lips hunting for sale so the price is reasonable you should buy the above 2 colors because they match this year's trend,positive,0.4995,None,positive,0.956,positive,positive,0.7796,None,positive,0.8895,positive,neutral,0.484,positive,neutral,0.5219,None,positive,0.8554,None,Overall Positive,0.0
"the lipstick color is very pretty, it fits well in the hand and is suitable for dark skin. i don't think it's very matte ??????????????????",negative,0.7303,negative,positive,0.543,None,positive,0.6988,None,positive,0.8323,None,positive,0.9003,positive,neutral,0.5955,None,positive,0.8377,None,MIXED,0.6129
"bought the soup on sale so the price is so cheap, the lipstick is very fragrant and soft on the lips",positive,0.7867,None,positive,0.96,positive,positive,0.8807,positive,positive,0.9228,positive,positive,0.8695,None,positive,0.4833,None,positive,0.906,None,Overall Positive,0.0
"color fastness: beautiful color, durable, but very dry :))))))))))))))))))))))))))))",negative,0.3878,positive,negative,0.8856,negative,positive,0.5756,None,positive,0.7819,None,positive,0.7892,positive,neutral,0.5621,None,positive,0.6135,None,MIXED,0.8714
"the lipstick is very bright, very worth it hehe, because the lipstick is stored away so it's not convenient to wear the bright color hehe",negative,0.7376,None,positive,0.5581,None,positive,0.6927,None,positive,0.8653,positive,neutral,0.4383,positive,neutral,0.6023,None,positive,0.8338,None,MIXED,0.5901
"the lipstick is very beautiful, everyone, it's worth the money, everyone should buy it jfjdjdjdjfjdjdjfjfjfjfhf",positive,0.8293,None,positive,0.792,None,positive,0.8657,None,positive,0.9044,positive,positive,0.914,None,neutral,0.5365,None,positive,0.9082,None,Overall Positive,0.0
"i can't believe this one has 99 branches. firstly, the packaging is very good. second, this girl's color is so pretty that it makes me want to cry. the lipstick is smooth and fragrant. you should buy it, everyone",positive,0.7281,None,positive,0.946,positive,positive,0.864,positive,positive,0.9295,positive,positive,0.8663,positive,neutral,0.5298,None,positive,0.9001,positive,Overall Positive,0.0
"pack the product very carefully, product quality is great.",positive,0.7854,None,positive,0.7509,None,positive,0.8233,None,positive,0.8885,None,positive,0.8916,None,positive,0.6542,None,positive,0.9027,positive,Overall Positive,0.0
use: lipstick texture: cream receive medicine quickly packaging is ok nsnnsnxnxndnndhshdbdb,neutral,0.6185,None,neutral,0.7616,neutral,positive,0.414,None,positive,0.6761,None,positive,0.4799,None,positive,0.9174,positive,positive,0.6972,positive,Overall Positive,0.0
"quality product, beautiful lipstick color! in general, it is luxurious - genuine - smooth! worth the money!",positive,0.8093,None,positive,0.9404,None,positive,0.8873,None,positive,0.9293,positive,positive,0.9237,positive,neutral,0.5583,None,positive,0.9232,None,Overall Positive,0.0
"i like this color belly and the lipstick is fragrant and soft, so the lipstick case is also beautiful",positive,0.7388,None,positive,0.9505,positive,positive,0.8774,positive,positive,0.9194,None,positive,0.8421,positive,positive,0.5197,None,positive,0.8967,None,Overall Positive,0.0
"uses: lipstick texture: beautiful color fastness: ok product ok, i should buy vhjyukkilllkjbccd ffcgtrhy",positive,0.6042,positive,positive,0.6155,positive,positive,0.6571,None,positive,0.8835,None,positive,0.8249,None,positive,0.411,None,positive,0.824,None,Overall Positive,0.0
"bbia is still the best, everyone reasonable price, smooth lipstick, pretty color, super fragrant lipstick",positive,0.7978,None,positive,0.9429,positive,positive,0.8773,positive,positive,0.9281,positive,positive,0.9402,positive,neutral,0.5826,None,positive,0.9136,None,Overall Positive,0.0
"delivery took a while, hix, the color is nice, not matte, it's okay, can be used as cheek color :)))))",negative,0.6937,negative,positive,0.4852,None,positive,0.6754,None,positive,0.8289,None,positive,0.8639,positive,negative,0.8456,negative,positive,0.761,None,MIXED,1.0795
"delivery is extremely long. beautiful lipstick color. soft, smooth material that holds color for a long time",positive,0.4024,positive,positive,0.883,positive,positive,0.7987,None,positive,0.8537,None,positive,0.8439,positive,negative,0.8201,negative,positive,0.8414,None,MIXED,0.6965
"the lipstick is so pretty, it's small but smells great and the color is quite beautiful pictures and vids are just to get coins",positive,0.8048,None,positive,0.7712,None,positive,0.8487,positive,positive,0.9135,None,positive,0.9458,positive,neutral,0.5328,None,positive,0.9069,None,Overall Positive,0.0
"packed securely and carefully, the lipstick has a beautiful color but is quite drying on the lips",positive,0.4505,None,negative,0.8383,negative,positive,0.7552,None,positive,0.8063,None,positive,0.8561,positive,neutral,0.5774,None,positive,0.7311,positive,MIXED,0.6799
"the color of this one is ok, my friends, the delivery is quite fast, the packaging is well packaged so you should try it too ??",positive,0.7132,None,positive,0.7347,None,positive,0.7637,None,positive,0.8946,None,positive,0.8762,positive,positive,0.9397,positive,positive,0.8929,positive,Overall Positive,0.0
"the price is a bit long, but the color is okay. i bought it on sale so i feel satisfied",positive,0.4833,None,positive,0.6091,None,positive,0.7187,None,positive,0.87,positive,positive,0.8839,positive,negative,0.8357,negative,positive,0.8163,None,MIXED,0.7018
fast delivery. shipper is friendly and enthusiastic. pack the product securely????,positive,0.6187,None,positive,0.7487,None,positive,0.6885,None,positive,0.8353,None,positive,0.768,None,positive,0.9727,positive,positive,0.8689,positive,Overall Positive,0.0
"good lipstick, beautiful color but too lazy to take pictures ?????????????????????????????? long delivery",negative,0.3957,None,positive,0.5829,None,positive,0.7559,None,positive,0.8548,None,positive,0.8864,positive,negative,0.8598,None,positive,0.8147,None,MIXED,0.9494
"matte lipstick, smooth, beautiful color !!??awwwwwwwwwwwwwwwwwwwwwwwwwww",positive,0.6186,positive,positive,0.9308,positive,positive,0.8589,None,positive,0.9249,None,positive,0.9014,positive,neutral,0.4197,None,positive,0.887,None,Overall Positive,0.0
the lipstick is beautiful but it takes a long time hd js jxndksnxkenks d. students go djdbbdkdnb,positive,0.3625,None,neutral,0.4117,None,positive,0.6685,None,positive,0.8449,None,positive,0.7307,None,negative,0.9017,negative,positive,0.7729,None,MIXED,0.7118
fast delivery. the lipstick is very good quality. the color is very satisfactory. will continue to support this shop ??,positive,0.738,None,positive,0.8056,None,positive,0.7994,None,positive,0.8822,None,positive,0.9243,positive,positive,0.9311,positive,positive,0.9139,None,Overall Positive,0.0
quality lipstick that doesn't dry out your lips smooth lipstick quality will continue to support next time,positive,0.7344,None,positive,0.9616,positive,positive,0.8621,None,positive,0.9239,None,positive,0.8166,None,neutral,0.557,None,positive,0.8919,None,Overall Positive,0.0
"the product was delivered relatively quickly without any dents. delivered exactly what was ordered, thank you store",positive,0.5903,None,positive,0.6966,None,positive,0.743,None,positive,0.7942,None,positive,0.8241,None,positive,0.963,positive,positive,0.8261,None,Overall Positive,0.0
"fast delivery, carefully packaged, genuine color, really like it ??????????????",positive,0.7155,None,positive,0.8037,None,positive,0.7953,None,positive,0.879,None,positive,0.9256,positive,positive,0.9388,positive,positive,0.9222,positive,Overall Positive,0.0
the color is a bit dark the color is a bit dark the color is a bit dark the important thing is said 3 times,negative,0.3873,None,negative,0.6229,None,positive,0.4725,None,positive,0.7494,None,negative,0.5885,negative,negative,0.5215,None,positive,0.6059,None,MIXED,0.9816
the lipstick is soft and very smooth and the color is so beautiful million likes for the shop,positive,0.7941,None,positive,0.9554,positive,positive,0.8665,None,positive,0.9246,None,positive,0.9284,positive,positive,0.5157,None,positive,0.917,None,Overall Positive,0.0
uses: beautiful lipstick color texture: beautiful color fastness: not tested yet fekfjenwndje wears lipstick very beautifully,neutral,0.7758,neutral,neutral,0.8723,positive,positive,0.458,None,positive,0.8301,None,positive,0.7048,positive,positive,0.3754,None,positive,0.7684,None,Overall Positive,0.0
"lipstick dries quickly causes dry lips. when opened, the lipstick body is shiny like applying grease shop delivered missing goods because of the enthusiastic shipper, i gave it two stars instead of one star",negative,0.6654,None,negative,0.8558,negative,positive,0.6545,None,positive,0.745,None,positive,0.613,None,neutral,0.5375,neutral,negative,0.5329,None,MIXED,1.0165
"the quality of the lipstick is ok and the smell is ok... in general, you should buy it.....",positive,0.7661,None,positive,0.8241,positive,positive,0.7611,positive,positive,0.8981,None,positive,0.8337,None,neutral,0.5718,None,positive,0.8779,None,Overall Positive,0.0
"wow, the price is cheap but the quality is not cheap the lipstick has the right color on the lips, smooth texture, not powdery like some korean lipsticks like black rouge tarot ver is a typical example ?????? so pretty i'm thinking about buying another color 02. highly recommend everyone to buy this product immediately",positive,0.6416,None,positive,0.9463,positive,positive,0.8587,None,positive,0.9235,positive,positive,0.8745,positive,neutral,0.7595,None,positive,0.8932,None,Overall Positive,0.0
"the color is beautiful but the lipstick is dry and doesn't smooth the lips, it's ok to apply on the lips. for now ahaavwhjnsbsnanbsvsjwknwbs",negative,0.4271,None,negative,0.9109,negative,positive,0.6452,None,positive,0.7771,None,positive,0.8117,positive,neutral,0.6437,None,positive,0.6635,None,MIXED,0.9153
"the lipstick color is beautiful, delivery is fast. each lipstick easily washes off and does not stick to the lips",negative,0.9139,negative,positive,0.5527,None,positive,0.6015,None,positive,0.6207,None,positive,0.8641,positive,positive,0.8891,positive,positive,0.8288,None,MIXED,0.7554
beautiful color. should buy. fragrant........ .........................,positive,0.8095,None,positive,0.7626,None,positive,0.8788,positive,positive,0.9112,None,positive,0.9445,positive,neutral,0.6008,None,positive,0.9027,None,Overall Positive,0.0
"son is ok. delivery took a while but it's okay because in return it's a nice, smooth lipstick ?? at this price range, this lipstick is ok.",neutral,0.4301,None,positive,0.9174,positive,positive,0.7593,None,positive,0.8597,positive,positive,0.6334,None,negative,0.8051,negative,positive,0.8443,None,MIXED,0.6706
"the color is beautiful, the lipstick is smooth and not sticky, the color is beautiful, i recommend buying it",negative,0.7639,None,positive,0.8936,positive,positive,0.6617,None,positive,0.8522,None,positive,0.9102,positive,negative,0.4216,None,positive,0.8544,None,MIXED,0.9232
the lipstick color is very good. the image is for coin recognition purposes only. jjj,positive,0.799,None,positive,0.7702,None,positive,0.8627,None,positive,0.9002,None,positive,0.9531,positive,neutral,0.6743,None,positive,0.8986,None,Overall Positive,0.0
"very beautiful color, delivered faster than i thought, carefully packaged the above images and videos are for symbolic purposes only. we hope everyone will sympathize",positive,0.6338,None,positive,0.6742,None,positive,0.7169,None,positive,0.8573,None,positive,0.81,positive,positive,0.9556,positive,positive,0.8857,positive,Overall Positive,0.0
very good lipstick!!! it's so delicious nx. nma scratched the body of the lipstick and it's a bit muddy :((,positive,0.5095,None,negative,0.8403,None,positive,0.7338,positive,positive,0.7732,None,positive,0.8383,None,neutral,0.6192,None,positive,0.6446,None,MIXED,0.6776
"fast delivery, carefully packaged, fragrant lipstick, haven't tested yet so don't know the quality of the lipstick, hope it suits.",neutral,0.7933,None,neutral,0.7674,None,positive,0.4812,positive,positive,0.7753,None,neutral,0.7587,None,positive,0.9081,positive,positive,0.7742,positive,Overall Positive,0.0
"the product is packaged very well, and the product quality is excellent??????????????",positive,0.8037,None,positive,0.8089,None,positive,0.8448,None,positive,0.8848,None,positive,0.9114,None,positive,0.5193,None,positive,0.9059,positive,Overall Positive,0.0
"the color above is color 402, quite similar to blackrouge's lipstick color and the color below is color 405, the two colors i bought are both flattering to the skin, the lipstick is very smooth.",neutral,0.3925,None,positive,0.9154,positive,positive,0.6994,None,positive,0.848,None,neutral,0.691,positive,neutral,0.5949,None,positive,0.7638,None,Overall Positive,0.0
"these two colors are super pretty, when you mix them together, they look so pretty. everyone should buy one for 36k when hunting for sale. (image for coin receipt purposes)",positive,0.7904,None,positive,0.7254,None,positive,0.8633,None,positive,0.8969,positive,positive,0.9255,positive,neutral,0.6653,None,positive,0.8869,None,Overall Positive,0.0
"full delivery, beautiful lipstick, fragrant rose scent but not unpleasant",negative,0.8975,None,positive,0.5469,None,positive,0.636,neutral,positive,0.7511,None,positive,0.7535,None,neutral,0.6638,positive,positive,0.7767,None,MIXED,0.7128
"this color is so lovely on the lips, it's ok to use every day",positive,0.8184,None,positive,0.8159,None,positive,0.8598,None,positive,0.9049,None,positive,0.939,positive,neutral,0.6184,None,positive,0.914,None,Overall Positive,0.0
the lipstick is beautiful and covers the lips but is a bit drying but the price is very reasonable,negative,0.4429,None,negative,0.9068,negative,positive,0.661,None,positive,0.7452,positive,positive,0.7849,None,neutral,0.6134,None,positive,0.6432,None,MIXED,0.9143
s?n p?nh kha ok giao hanh nhanh okkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk okkkkkkkkkkkkkkkkkkkkkkkkkkk okkkkkkkkkkkkkkkkkkkkkkkkkkk,positive,0.781,None,positive,0.7891,None,positive,0.8499,None,positive,0.8962,None,positive,0.9033,None,positive,0.6564,positive,positive,0.9042,None,Overall Positive,0.0
"the shop delivered quickly, the sale price was cheap, the color on the lips was smooth and not too dry.",positive,0.6989,None,positive,0.9592,positive,positive,0.8396,None,positive,0.919,positive,positive,0.8884,neutral,positive,0.6842,positive,positive,0.914,None,Overall Positive,0.0
"the lipstick is smooth, the only difference is that it doesn't look like the picture when applied on the lips ??????????????????????????",negative,0.7755,None,positive,0.6133,positive,positive,0.5461,None,positive,0.7118,None,negative,0.587,negative,neutral,0.3971,None,positive,0.4606,None,MIXED,0.86
"fast delivery, carefully packaged the lipstick box is beautiful, the lipstick color is the same as the photo as for the quality of the lipstick, i haven't used it yet so i don't know how it is it's okay so buy it",neutral,0.7396,None,neutral,0.7404,neutral,neutral,0.4972,None,positive,0.7607,None,neutral,0.7359,positive,positive,0.9042,positive,positive,0.7747,positive,Overall Positive,0.0
"beautiful lipstick with cheap price, worth buying, very good lipstick color ehehehheheehh",positive,0.807,None,positive,0.8045,None,positive,0.8725,None,positive,0.906,positive,positive,0.9516,positive,neutral,0.5315,None,positive,0.9113,None,Overall Positive,0.0
the lipstick has a beautiful color - smooth... i love it the little lipstick is so cute ????,positive,0.7935,None,positive,0.9398,positive,positive,0.88,None,positive,0.928,None,positive,0.937,positive,neutral,0.5256,None,positive,0.9192,None,Overall Positive,0.0
"uses: pretty, beautiful makeup color color fastness: temporary, fades quickly feel very good",negative,0.8923,negative,neutral,0.707,None,positive,0.6519,None,positive,0.7633,None,positive,0.7869,positive,negative,0.4884,None,positive,0.7639,None,MIXED,0.9421
"personally, i find the lipstick to be very pleasant, covering the lip lines while also being moist and smooth with little movement:33",positive,0.7038,None,positive,0.9515,positive,positive,0.8395,None,positive,0.925,None,positive,0.8126,None,positive,0.5266,None,positive,0.8872,None,Overall Positive,0.0
"i've used this lipstick for 3 or 4 times now. the lipstick is soft and smooth. beautiful color. the downside is that it wears off quickly, drinking water or wearing a mask and it always sticks.",negative,0.9365,negative,positive,0.8168,positive,positive,0.6854,None,positive,0.6897,None,positive,0.747,positive,neutral,0.3624,None,positive,0.7215,None,MIXED,0.7457
"the lipstick is quite cheap, the color is also very pretty, but it wears off quickly, so everyone should buy it",negative,0.9291,negative,neutral,0.4197,None,positive,0.7076,None,positive,0.737,positive,positive,0.927,positive,neutral,0.4054,None,positive,0.7817,None,MIXED,0.7176
"lipstick looks like the picture, beautiful color, fast delivery, carefully packaged, overall good value for money",positive,0.7063,None,positive,0.7808,None,positive,0.7772,None,positive,0.8745,positive,positive,0.9067,positive,positive,0.9539,positive,positive,0.9149,positive,Overall Positive,0.0
"beautiful lipstick, fast delivery, carefully packaged, not very fragrant, but overall still ok",negative,0.7957,None,negative,0.4715,None,negative,0.5032,negative,positive,0.6733,None,negative,0.3863,None,positive,0.844,positive,positive,0.5812,positive,MIXED,1.0636
"the color is beautiful, but i find it fades quickly :v (pictures and examples are for coin-receiving purposes only)",negative,0.9476,negative,neutral,0.3848,None,positive,0.6644,None,positive,0.649,None,positive,0.8931,positive,neutral,0.4141,None,positive,0.6611,None,MIXED,0.7122
"images are for illustration purposes only, the lipstick color is quite beautiful and natural, suitable for school or work",positive,0.795,None,positive,0.7825,None,positive,0.8708,None,positive,0.9114,None,positive,0.9465,positive,neutral,0.6984,None,positive,0.915,None,Overall Positive,0.0
"the color in the picture is different from the color tested on my hand, it's a weird pink color on my lips",negative,0.6766,None,negative,0.7399,None,positive,0.4113,None,positive,0.6202,None,negative,0.754,negative,negative,0.4974,None,positive,0.4797,None,MIXED,0.9647
"beautiful, girlfriend complimented it. since she painted her lips, it was like the first time i met her. so what made her, a sweet and gentle person, become a grumpy and difficult aunt ??",negative,0.6951,None,positive,0.8369,None,positive,0.5722,positive,positive,0.7398,None,positive,0.6526,None,negative,0.4688,None,positive,0.6628,None,MIXED,0.8712
"i've known about focallure products for a long time, but now i see a lot of lipstick reviews on tiktok so i'm eager to buy it and try it out???? the lipstick smells like chocolate sometimes, but at first i didn't get used to it so i found it a bit uncomfortable ?? buy many items at the shop to get a discount and also get a free gift",negative,0.4029,None,negative,0.8299,None,negative,0.4997,negative,positive,0.7159,positive,positive,0.5017,None,negative,0.5496,None,negative,0.496,None,MIXED,0.8466
"texture: good color fastness: matte the lipstick is beautiful and matte, but the smell is a bit unpleasant and not fragrant.",positive,0.565,positive,neutral,0.4793,positive,negative,0.9109,negative,positive,0.692,None,positive,0.7824,None,positive,0.4014,None,positive,0.5742,None,MIXED,0.6996
"beautiful lipstick, correct color delivery the lipstick is beautiful, smooth, smells great, you should buy it",positive,0.7839,None,positive,0.9112,positive,positive,0.8749,positive,positive,0.921,None,positive,0.9068,None,neutral,0.7974,None,positive,0.9033,None,Overall Positive,0.0
"matte lipstick in general is quite satisfied with this product because the price is also reasonable, beautiful packaging and fast delivery. pictures only show receipt of coins.",neutral,0.4305,positive,positive,0.5635,None,positive,0.6081,None,positive,0.7787,positive,neutral,0.5391,None,positive,0.9582,positive,positive,0.8135,positive,Overall Positive,0.0
the packaging is very nice. i also got 1 extra lipstick as a gift. i will buy again next time ????????,positive,0.7934,None,positive,0.7583,None,positive,0.8389,None,positive,0.8755,None,positive,0.8412,None,neutral,0.5565,None,positive,0.8715,positive,Overall Positive,0.0
"fast delivery, international goods received in 19 days, enough goods, shop also gave extra gifts",positive,0.57,None,positive,0.7308,None,positive,0.7128,None,positive,0.8484,None,positive,0.5969,None,positive,0.9644,positive,positive,0.8445,None,Overall Positive,0.0
"the voltage is also stable, the color is ok, the shell is beautiful and looks luxurious, and the price is cheap",positive,0.7588,None,positive,0.7405,None,positive,0.8263,None,positive,0.9081,positive,positive,0.9126,positive,neutral,0.8133,None,positive,0.8918,None,Overall Positive,0.0
"very beautiful, very fast delivery, carefully packaged",positive,0.6966,None,positive,0.7949,None,positive,0.7626,None,positive,0.8641,None,positive,0.879,None,positive,0.9551,positive,positive,0.9085,positive,Overall Positive,0.0
"delivery took a bit long but sympathize with the epidemic, lipstick quality is good, well packaged",neutral,0.4553,None,positive,0.5161,None,positive,0.7315,None,positive,0.8738,None,positive,0.7525,None,negative,0.8256,neutral,positive,0.7753,positive,MIXED,0.6733
sphamm okkkkkk shop deliver and pack carefully............,positive,0.7798,None,positive,0.8038,None,positive,0.8132,None,positive,0.8965,None,positive,0.9049,None,positive,0.7932,positive,positive,0.9218,positive,Overall Positive,0.0
"the lipstick color is beautiful, the product is packaged carefully, you will only know if you like the product or not after using it :))",neutral,0.7805,None,neutral,0.7365,None,positive,0.5078,None,positive,0.8636,None,positive,0.7161,positive,positive,0.447,None,positive,0.8697,positive,Overall Positive,0.0
"the lipstick color is not very beautiful, the lipstick is not smooth, it feels like a product mixed with cream from a spring store. first time purchase, no second time",negative,0.7035,None,negative,0.7997,negative,positive,0.4643,None,positive,0.6917,None,negative,0.6344,negative,negative,0.4694,None,positive,0.5538,None,MIXED,1.0326
"the lipstick color is beautiful, tested on the lips and it's pretty but the smell is strange, not harsh nor chemical smell ???? ???????????",positive,0.5879,None,positive,0.446,None,negative,0.5474,neutral,positive,0.7495,None,positive,0.8879,positive,positive,0.3501,None,positive,0.733,None,MIXED,0.4777
"delivered enough goods, hunting for sales so the price is cheap, the quality is not sure anymore, just give it a try ??????",neutral,0.4141,None,neutral,0.6539,None,positive,0.5171,None,positive,0.7911,positive,neutral,0.6175,None,neutral,0.7122,positive,positive,0.7338,None,Overall Positive,0.0
"shop is so thoughtful, products are ok, shipper is friendly, delivery is faster than i thought. the lipstick color is very beautiful, everyone. great!",positive,0.7217,None,positive,0.7582,None,positive,0.7478,None,positive,0.8866,None,positive,0.8832,positive,positive,0.9624,positive,positive,0.9013,None,Overall Positive,0.0
"the color on the left is 402, the color on the right is 302, very beautiful color 402 is a bit darker color 302 is a bit bright",positive,0.5204,None,neutral,0.4119,None,positive,0.7119,None,positive,0.867,None,neutral,0.5026,positive,neutral,0.7961,None,positive,0.8186,None,Overall Positive,0.0
the packaging is definitely very pretty and the lipstick was delivered quickly. the lipstick has a beautiful color,positive,0.7012,None,positive,0.7395,None,positive,0.7868,None,positive,0.8644,None,positive,0.9277,positive,positive,0.951,positive,positive,0.9123,positive,Overall Positive,0.0
beautiful colorpppppp beautiful shellhhh delivery very fastmmmm. you should buy it,positive,0.7079,None,positive,0.7504,None,positive,0.7882,None,positive,0.8687,None,positive,0.9237,positive,positive,0.9533,positive,positive,0.9113,None,Overall Positive,0.0
"delivery took a while, packaged carefully, design is quite cute ..",positive,0.4651,None,positive,0.6019,None,positive,0.7292,None,positive,0.8954,None,positive,0.8297,None,negative,0.8676,negative,positive,0.8407,None,MIXED,0.7237
the lipstick color is so pretty:>> soft on lips and very nourishing. fragrant scent,positive,0.7856,None,positive,0.9468,positive,positive,0.8763,positive,positive,0.9312,None,positive,0.9229,positive,positive,0.5259,None,positive,0.9093,None,Overall Positive,0.0
"uses: lipstick to soften lips and enhance skin tone texture: fragrant, pink tones color fastness: not matte, easy to fade delivery was a bit late, i waited 20 days, packaged carefully",negative,0.7008,negative,neutral,0.6521,positive,positive,0.5627,positive,positive,0.7177,None,neutral,0.3744,None,negative,0.7855,negative,positive,0.6785,positive,MIXED,0.8451
"the color is beautiful, the lipstick is smooth and smells like chocolate. it's cheap. you should buy it",positive,0.8032,None,positive,0.9467,positive,positive,0.8799,positive,positive,0.9322,positive,positive,0.9335,positive,neutral,0.5664,None,positive,0.9198,None,Overall Positive,0.0
"delivery took quite a while, the lipstick is beautiful, the color is impeccable images and videos are for coin-receipt purposes",positive,0.4913,None,positive,0.5975,None,positive,0.7424,None,positive,0.8755,None,positive,0.8925,positive,negative,0.8545,negative,positive,0.8336,None,MIXED,0.7164
"beautiful lipstick, very pleased with delivery even though it is an international shop quality products are sold at cheap prices",positive,0.8142,None,positive,0.8241,None,positive,0.8251,None,positive,0.8959,positive,positive,0.923,None,positive,0.5403,positive,positive,0.8929,None,Overall Positive,0.0
"waiting in vain, the lipstick is super smooth, fragrant, lips are soft and not dry, next time i will support the shop ????",positive,0.4455,None,positive,0.9457,positive,positive,0.8145,positive,positive,0.8771,None,positive,0.7836,None,negative,0.7294,None,positive,0.8468,None,MIXED,0.6316
the scent is sweet like a cake but using the powdery style doesn't make it smooth and doesn't keep the color,negative,0.8434,negative,negative,0.7876,negative,positive,0.6599,positive,positive,0.7424,None,positive,0.3707,None,neutral,0.5427,None,positive,0.5479,None,MIXED,0.9579
"as for the shell, it's very beautiful. objectively, i give it 10/10 because it feels so smooth in the hand the lipstick quality is ok, very matte, 8/10 if asked if i would buy it again, i probably would",positive,0.6693,positive,positive,0.9491,positive,positive,0.842,None,positive,0.9204,None,positive,0.7523,None,positive,0.5112,None,positive,0.8764,None,Overall Positive,0.0
"matte cream lipstick is very good to use, cheap price, very suitable for students, super pretty color????",positive,0.6672,positive,neutral,0.5093,positive,positive,0.7952,None,positive,0.9228,positive,positive,0.9067,positive,neutral,0.6465,None,positive,0.8906,None,Overall Positive,0.0
international products so you have to wait a bit. they are cheap but also very beautiful. the color is quite bright and quite matte.,positive,0.5501,positive,positive,0.5775,None,positive,0.8016,None,positive,0.8859,positive,positive,0.8843,positive,negative,0.7824,negative,positive,0.8341,None,MIXED,0.6672
genuine lipstick with great fragrance guys :))))) you should rest assured when buying at the mall,positive,0.7772,None,positive,0.798,None,positive,0.8337,positive,positive,0.9249,None,positive,0.9009,None,neutral,0.517,None,positive,0.8985,None,Overall Positive,0.0
the lipstick is beautiful and easy to hold. the color is so beautiful and smells amazing. fast delivery,positive,0.7094,None,positive,0.7938,None,positive,0.797,positive,positive,0.8795,None,positive,0.9428,positive,positive,0.934,positive,positive,0.9166,None,Overall Positive,0.0
"uses: the color is extremely beautiful, i bought color 01 and it's very beautiful texture: smooth lipstick, slightly lumpy, color fastness: i often lick it but it doesn't come off very well, it's a little smudged gout choppp",negative,0.4468,positive,neutral,0.4738,positive,positive,0.5235,None,positive,0.7821,None,positive,0.6138,positive,negative,0.4482,None,negative,0.5194,None,MIXED,0.8143
"the color is very pretty, extremely good quality, fast delivery, will buy again next time",positive,0.7334,None,positive,0.7765,None,positive,0.7844,None,positive,0.8807,None,positive,0.9297,positive,positive,0.9401,positive,positive,0.914,None,Overall Positive,0.0
"colors 19 and 03 are both beautiful, fast delivery, i really like it hihihihihi",positive,0.5755,None,positive,0.714,None,positive,0.7279,None,positive,0.856,None,positive,0.6867,positive,positive,0.9619,positive,positive,0.8611,None,Overall Positive,0.0
"beautiful lipstick, very pretty color, delivered on time and the price is cheap, so buy it",positive,0.7949,None,positive,0.7693,None,positive,0.8359,None,positive,0.8995,positive,positive,0.9418,positive,neutral,0.6521,positive,positive,0.8978,None,Overall Positive,0.0
