text,stayingpower_pred,stayingpower_conf,stayingpower_true,texture_pred,texture_conf,texture_true,smell_pred,smell_conf,smell_true,price_pred,price_conf,price_true,colour_pred,colour_conf,colour_true,shipping_pred,shipping_conf,shipping_true,packing_pred,packing_conf,packing_true,msr_resolution,conflict_score
"the lipstick is very beautiful, delivery is a bit slow. the lipstick is ok to use, very smooth and fragrant",positive,0.4628,None,positive,0.7808,positive,positive,0.8041,positive,positive,0.8866,None,positive,0.7855,None,negative,0.5397,negative,positive,0.8231,None,MIXED,0.4824
the lipstick smells so good. smells like choco-pie. it must be very vibrant when applied on the lips. nice color too. fast delivery,positive,0.7888,None,positive,0.6215,None,positive,0.8587,positive,positive,0.9219,None,positive,0.9491,positive,positive,0.8601,positive,positive,0.9341,None,Overall Positive,0.0
"before buying from the shop, i should continue to rely on the shop because i trust it. the goods were packaged very carefully, delivery time was also very fast, i bought 2 hot colors: 402 and 501.",positive,0.6497,None,positive,0.626,None,positive,0.8803,None,positive,0.9216,None,positive,0.7062,None,positive,0.8619,positive,positive,0.9276,positive,Overall Positive,0.0
"perfect diary really never disappoints you ?? the product looks very good, the color is very accurate. if you buy a lot, you will also get a gift ?? you should buy it",positive,0.7854,None,positive,0.7508,None,positive,0.8957,None,positive,0.9219,None,positive,0.882,positive,neutral,0.721,None,positive,0.9002,None,Overall Positive,0.0
shop carefully packaged and delivered quite quickly. product quality is quite good,positive,0.7994,None,positive,0.7747,None,positive,0.8706,None,positive,0.9317,None,positive,0.9082,None,positive,0.9075,positive,positive,0.9412,positive,Overall Positive,0.0
"it's very pretty, i bought it for the second time, i really like this lipstick even though some people say it's a bit dry.",positive,0.6292,None,negative,0.6373,positive,negative,0.6273,None,positive,0.8057,None,positive,0.8396,None,neutral,0.4179,None,positive,0.6805,None,MIXED,0.8856
second purchase can't fault it at all beautiful color fast delivery 10 vnd!!!!!!!!!!!!!!!!!!!!,positive,0.7497,None,positive,0.6048,None,positive,0.8245,None,positive,0.9131,None,positive,0.9442,positive,positive,0.9115,positive,positive,0.9191,None,Overall Positive,0.0
the wine red color is extremely flattering on the skin. i find the lipstick smooth but it doesn't last long.. at this price it's very good..the lipstick has a light scent and is not fragrant..,negative,0.8344,negative,positive,0.7134,positive,positive,0.55,positive,positive,0.8208,positive,positive,0.7426,positive,positive,0.4073,None,positive,0.7601,None,MIXED,0.6902
"this purchase took more than 3 weeks to get the goods even though it was in ho chi minh city ?? but the shop prepared the goods quickly, it was spx that delivered so the goods were in the warehouse for a long time. i texted the shop and the shop helped me exchange the delivery so after that i saw the goods were out of the warehouse ?? i waited for a long time but the packaging was really good so i was no longer upset.",positive,0.4194,None,positive,0.7515,None,positive,0.7099,None,positive,0.8761,None,positive,0.6104,None,negative,0.7312,negative,positive,0.8521,None,MIXED,0.6232
"lovely lipstick, soft and smooth on lips, not dry, ???????? ???????? might have to buy a few more.",positive,0.7461,None,positive,0.8977,positive,positive,0.9257,None,positive,0.9432,None,positive,0.7636,None,neutral,0.7464,None,positive,0.9125,None,Overall Positive,0.0
"really top quality lipstick, both cheap and good and with a variety of colors ?? true color, fast delivery",positive,0.8012,None,positive,0.6656,None,positive,0.8654,None,positive,0.9229,positive,positive,0.9517,positive,positive,0.8536,positive,positive,0.937,None,Overall Positive,0.0
"the lipstick is very beautiful, i like the color the most so far, fast delivery. pack carefully, will buy more other colors",positive,0.8047,None,positive,0.6492,None,positive,0.8669,None,positive,0.9258,None,positive,0.9441,positive,positive,0.8659,positive,positive,0.9375,positive,Overall Positive,0.0
"color 105, on the outside it looks earthy pink but when i tested it on my hand it turned orange and on my lips it turned pale pink. dark eye makeup and this lipstick will suit you, but you won't look sick. because i lost my sense of smell, i can't smell anything. the lipstick doesn't stay on for long, apply it lightly and it washes off. you can use it as a lip liner.",negative,0.5816,negative,positive,0.3509,None,negative,0.4627,neutral,positive,0.5763,None,negative,0.5149,neutral,neutral,0.3723,None,negative,0.4354,None,MIXED,0.633
"the delivery is also fast, the product is beautiful and the smell is very fragrant. it's wonderful",positive,0.7984,None,positive,0.6955,None,positive,0.8647,positive,positive,0.9273,None,positive,0.9446,None,positive,0.8845,positive,positive,0.9387,None,Overall Positive,0.0
beautiful lipstick color. the beautiful lipstick style also comes with a markbook. pack carefully. ships quickly,positive,0.8068,None,positive,0.7313,None,positive,0.8829,None,positive,0.9358,None,positive,0.9305,positive,positive,0.8665,positive,positive,0.9471,positive,Overall Positive,0.0
"goods delivered in full, good quality, carefully packaged, shop worked attentively, before delivering, even took photos of the goods for customers to see, 5 starsoo",positive,0.7631,None,positive,0.8572,None,positive,0.9103,None,positive,0.9393,None,positive,0.8207,None,neutral,0.7347,positive,positive,0.9108,positive,Overall Positive,0.0
"the lipstick also looks pretty, i haven't swatched it yet so i don't know the color and quality of the lipstick. i saw there was a promotion for 1c/89k, 2c/100k so i decided on 4 colors to try out.??????",neutral,0.862,None,neutral,0.8871,neutral,positive,0.5761,None,positive,0.7835,positive,neutral,0.5182,neutral,positive,0.493,None,positive,0.771,None,Overall Positive,0.0
"uses: nice texture: nice color fastness: high the lipstick applies very beautifully, has good color, and doesn't dry out the lips as much as other domestic lipsticks",neutral,0.497,positive,neutral,0.6712,positive,positive,0.7958,None,positive,0.8679,None,positive,0.8715,positive,positive,0.5392,None,positive,0.8662,None,Overall Positive,0.0
"the pictures are for coin-receiving purposes, but the shop's products are impeccable, everyone. they also come with makeup remover cotton and a cute eye mask. it's worth the money.",positive,0.7883,None,positive,0.8053,None,positive,0.9051,None,positive,0.939,positive,positive,0.8643,None,neutral,0.7662,None,positive,0.9047,None,Overall Positive,0.0
the product is packaged very carefully. i just tried it and it seems okay... beautiful color...,positive,0.803,None,positive,0.8472,None,positive,0.9241,None,positive,0.9463,None,positive,0.8978,positive,neutral,0.6693,None,positive,0.9291,positive,Overall Positive,0.0
"great product quality, very good shop service, very good value for money",positive,0.8076,None,positive,0.8533,None,positive,0.909,None,positive,0.9322,positive,positive,0.8869,None,neutral,0.7038,None,positive,0.9138,None,Overall Positive,0.0
"i bought 204 and 302, the lipstick is smooth, a bit powdery, you have to carefully nourish your lips to apply it to get an even color. if your lips have dead skin, the lip lines will be clearly visible and you won't wear the lipstick. or if i apply powder on my lips first, the color will be more standard and beautiful. my lips are not dark or pink, the color is beautiful and natural, but when i test it, the color is a bit darker.",positive,0.4348,None,neutral,0.5126,neutral,positive,0.4884,None,positive,0.7314,None,neutral,0.5818,positive,neutral,0.6547,None,positive,0.5813,None,Overall Positive,0.0
"i don't like the quality of the lipstick very much, the color is ok but it doesn't seem to suit me because it's too dark and old",negative,0.6339,None,negative,0.7336,negative,negative,0.6499,None,positive,0.5193,None,negative,0.6745,negative,negative,0.5193,None,negative,0.6514,None,MIXED,0.4578
"the color is very beautiful, not heavy on the lips, the color is like the picture posted by the store",positive,0.6988,None,positive,0.8389,positive,positive,0.8745,None,positive,0.9377,None,positive,0.9282,positive,neutral,0.6971,None,positive,0.9116,None,Overall Positive,0.0
nicepppppppppp delivery took a bit long ????????????????????????????????????????????????????,negative,0.6206,None,negative,0.4807,None,positive,0.6752,None,positive,0.7838,None,positive,0.6245,None,negative,0.8784,negative,positive,0.6677,None,MIXED,1.1513
the packaging of the product is great :))) i haven't used the product yet so i don't know but it looks beautiful,neutral,0.7155,None,neutral,0.808,None,positive,0.7535,None,positive,0.8549,None,positive,0.7761,None,positive,0.6626,None,positive,0.858,positive,Overall Positive,0.0
"product is exactly as pictured. beautiful lipstick color. delivery took a while, probably affecting the service. give the shop 5 stars",negative,0.5361,None,negative,0.473,None,positive,0.7182,None,positive,0.8227,None,positive,0.7501,positive,negative,0.8697,negative,positive,0.7008,None,MIXED,1.1541
soft and smooth lips hunting for sale so the price is reasonable you should buy the above 2 colors because they match this year's trend,positive,0.6933,None,positive,0.8255,positive,positive,0.9042,None,positive,0.9269,positive,positive,0.7015,positive,neutral,0.7609,None,positive,0.8878,None,Overall Positive,0.0
"the lipstick color is very pretty, it fits well in the hand and is suitable for dark skin. i don't think it's very matte ??????????????????",negative,0.8447,negative,positive,0.5962,None,positive,0.823,None,positive,0.8624,None,positive,0.8221,positive,neutral,0.3952,None,positive,0.839,None,MIXED,0.6957
"bought the soup on sale so the price is so cheap, the lipstick is very fragrant and soft on the lips",positive,0.7892,None,positive,0.9124,positive,positive,0.9238,positive,positive,0.9463,positive,positive,0.7917,None,neutral,0.691,None,positive,0.9182,None,Overall Positive,0.0
"color fastness: beautiful color, durable, but very dry :))))))))))))))))))))))))))))",positive,0.5644,positive,negative,0.696,negative,negative,0.5071,None,positive,0.7174,None,positive,0.8,positive,positive,0.4748,None,positive,0.4755,None,MIXED,0.8613
"the lipstick is very bright, very worth it hehe, because the lipstick is stored away so it's not convenient to wear the bright color hehe",negative,0.5947,None,positive,0.7571,None,positive,0.844,None,positive,0.8723,positive,positive,0.7403,positive,neutral,0.4163,None,positive,0.8169,None,MIXED,0.5182
"the lipstick is very beautiful, everyone, it's worth the money, everyone should buy it jfjdjdjdjfjdjdjfjfjfjfhf",positive,0.8041,None,positive,0.8072,None,positive,0.9021,None,positive,0.924,positive,positive,0.9145,None,neutral,0.6836,None,positive,0.9094,None,Overall Positive,0.0
"i can't believe this one has 99 branches. firstly, the packaging is very good. second, this girl's color is so pretty that it makes me want to cry. the lipstick is smooth and fragrant. you should buy it, everyone",positive,0.7687,None,positive,0.8577,positive,positive,0.9251,positive,positive,0.9462,positive,positive,0.8538,positive,neutral,0.6705,None,positive,0.9288,positive,Overall Positive,0.0
"pack the product very carefully, product quality is great.",positive,0.7792,None,positive,0.8681,None,positive,0.9024,None,positive,0.9238,None,positive,0.8464,None,neutral,0.7195,None,positive,0.8955,positive,Overall Positive,0.0
use: lipstick texture: cream receive medicine quickly packaging is ok nsnnsnxnxndnndhshdbdb,neutral,0.6887,None,neutral,0.8261,neutral,positive,0.6663,None,positive,0.8033,None,positive,0.7116,None,positive,0.8428,positive,positive,0.8094,positive,Overall Positive,0.0
"quality product, beautiful lipstick color! in general, it is luxurious - genuine - smooth! worth the money!",positive,0.8011,None,positive,0.8924,None,positive,0.9214,None,positive,0.9466,positive,positive,0.862,positive,neutral,0.7231,None,positive,0.9228,None,Overall Positive,0.0
"i like this color belly and the lipstick is fragrant and soft, so the lipstick case is also beautiful",positive,0.8138,None,positive,0.9031,positive,positive,0.9328,positive,positive,0.9489,None,positive,0.8481,positive,neutral,0.7008,None,positive,0.9264,None,Overall Positive,0.0
"uses: lipstick texture: beautiful color fastness: ok product ok, i should buy vhjyukkilllkjbccd ffcgtrhy",positive,0.7828,positive,positive,0.7701,positive,positive,0.8948,None,positive,0.9282,None,positive,0.9101,None,neutral,0.6479,None,positive,0.9141,None,Overall Positive,0.0
"bbia is still the best, everyone reasonable price, smooth lipstick, pretty color, super fragrant lipstick",positive,0.7881,None,positive,0.8596,positive,positive,0.9104,positive,positive,0.9353,positive,positive,0.8938,positive,neutral,0.7507,None,positive,0.9121,None,Overall Positive,0.0
"delivery took a while, hix, the color is nice, not matte, it's okay, can be used as cheek color :)))))",negative,0.7068,negative,negative,0.5772,None,positive,0.7089,None,positive,0.7814,None,positive,0.697,positive,negative,0.8669,negative,positive,0.6662,None,MIXED,1.2264
"delivery is extremely long. beautiful lipstick color. soft, smooth material that holds color for a long time",negative,0.4743,positive,positive,0.7265,positive,positive,0.7987,None,positive,0.867,None,positive,0.8277,positive,negative,0.8402,negative,positive,0.8442,None,MIXED,0.9932
"the lipstick is so pretty, it's small but smells great and the color is quite beautiful pictures and vids are just to get coins",positive,0.7472,None,positive,0.7345,None,positive,0.8859,positive,positive,0.9202,None,positive,0.9485,positive,neutral,0.5807,None,positive,0.914,None,Overall Positive,0.0
"packed securely and carefully, the lipstick has a beautiful color but is quite drying on the lips",positive,0.5906,None,negative,0.5479,negative,negative,0.4661,None,positive,0.8223,None,positive,0.8601,positive,neutral,0.4593,None,positive,0.7349,positive,MIXED,0.7584
"the color of this one is ok, my friends, the delivery is quite fast, the packaging is well packaged so you should try it too ??",positive,0.8005,None,positive,0.6991,None,positive,0.8698,None,positive,0.9327,None,positive,0.9315,positive,positive,0.8918,positive,positive,0.9408,positive,Overall Positive,0.0
"the price is a bit long, but the color is okay. i bought it on sale so i feel satisfied",negative,0.5457,None,negative,0.6091,None,positive,0.7399,None,positive,0.8094,positive,positive,0.8123,positive,negative,0.8363,negative,positive,0.6341,None,MIXED,1.1961
fast delivery. shipper is friendly and enthusiastic. pack the product securely????,positive,0.7728,None,positive,0.8021,None,positive,0.8642,None,positive,0.932,None,positive,0.8614,None,positive,0.9195,positive,positive,0.9391,positive,Overall Positive,0.0
"good lipstick, beautiful color but too lazy to take pictures ?????????????????????????????? long delivery",negative,0.6663,None,negative,0.537,None,positive,0.7197,None,positive,0.76,None,positive,0.7142,positive,negative,0.8631,None,positive,0.6754,None,MIXED,1.2013
"matte lipstick, smooth, beautiful color !!??awwwwwwwwwwwwwwwwwwwwwwwwwww",positive,0.7867,positive,positive,0.8886,positive,positive,0.9206,None,positive,0.944,None,positive,0.8671,positive,neutral,0.7575,None,positive,0.9173,None,Overall Positive,0.0
the lipstick is beautiful but it takes a long time hd js jxndksnxkenks d. students go djdbbdkdnb,negative,0.5719,None,positive,0.5249,None,positive,0.727,None,positive,0.8309,None,positive,0.7336,None,negative,0.8734,negative,positive,0.775,None,MIXED,1.0306
fast delivery. the lipstick is very good quality. the color is very satisfactory. will continue to support this shop ??,positive,0.8197,None,positive,0.7164,None,positive,0.879,None,positive,0.9334,None,positive,0.944,positive,positive,0.8369,positive,positive,0.9447,None,Overall Positive,0.0
quality lipstick that doesn't dry out your lips smooth lipstick quality will continue to support next time,positive,0.752,None,positive,0.8463,positive,positive,0.9053,None,positive,0.9374,None,positive,0.8131,None,neutral,0.7699,None,positive,0.904,None,Overall Positive,0.0
"the product was delivered relatively quickly without any dents. delivered exactly what was ordered, thank you store",positive,0.6937,None,positive,0.7231,None,positive,0.8349,None,positive,0.9154,None,positive,0.8487,None,positive,0.9384,positive,positive,0.9163,None,Overall Positive,0.0
"fast delivery, carefully packaged, genuine color, really like it ??????????????",positive,0.7873,None,positive,0.6557,None,positive,0.8594,None,positive,0.9188,None,positive,0.9491,positive,positive,0.877,positive,positive,0.9353,positive,Overall Positive,0.0
the color is a bit dark the color is a bit dark the color is a bit dark the important thing is said 3 times,negative,0.5342,None,positive,0.4683,None,negative,0.357,None,positive,0.5591,None,negative,0.8337,negative,negative,0.4769,None,positive,0.4764,None,MIXED,0.8935
the lipstick is soft and very smooth and the color is so beautiful million likes for the shop,positive,0.8052,None,positive,0.911,positive,positive,0.9213,None,positive,0.9486,None,positive,0.8756,positive,neutral,0.7017,None,positive,0.926,None,Overall Positive,0.0
uses: beautiful lipstick color texture: beautiful color fastness: not tested yet fekfjenwndje wears lipstick very beautifully,neutral,0.6659,neutral,neutral,0.7872,positive,positive,0.7232,None,positive,0.8331,None,positive,0.8316,positive,positive,0.55,None,positive,0.8368,None,Overall Positive,0.0
"lipstick dries quickly causes dry lips. when opened, the lipstick body is shiny like applying grease shop delivered missing goods because of the enthusiastic shipper, i gave it two stars instead of one star",positive,0.5845,None,neutral,0.6334,negative,positive,0.6584,None,positive,0.8364,None,positive,0.5939,None,positive,0.4937,neutral,positive,0.7317,None,Overall Positive,0.0
"the quality of the lipstick is ok and the smell is ok... in general, you should buy it.....",positive,0.7464,None,positive,0.8495,positive,positive,0.9065,positive,positive,0.9362,None,positive,0.8029,None,neutral,0.7622,None,positive,0.8982,None,Overall Positive,0.0
"wow, the price is cheap but the quality is not cheap the lipstick has the right color on the lips, smooth texture, not powdery like some korean lipsticks like black rouge tarot ver is a typical example ?????? so pretty i'm thinking about buying another color 02. highly recommend everyone to buy this product immediately",positive,0.5364,None,positive,0.6834,positive,positive,0.7947,None,positive,0.8632,positive,positive,0.8286,positive,neutral,0.6467,None,positive,0.7714,None,Overall Positive,0.0
"the color is beautiful but the lipstick is dry and doesn't smooth the lips, it's ok to apply on the lips. for now ahaavwhjnsbsnanbsvsjwknwbs",positive,0.5085,None,negative,0.8598,negative,negative,0.487,None,positive,0.7842,None,positive,0.8505,positive,negative,0.3584,None,positive,0.5697,None,MIXED,1.0471
"the lipstick color is beautiful, delivery is fast. each lipstick easily washes off and does not stick to the lips",negative,0.8517,negative,positive,0.4806,None,positive,0.6389,None,positive,0.7748,None,positive,0.807,positive,positive,0.8345,positive,positive,0.7786,None,MIXED,0.7113
beautiful color. should buy. fragrant........ .........................,positive,0.7228,None,positive,0.7267,None,positive,0.8682,positive,positive,0.9007,None,positive,0.9389,positive,neutral,0.6053,None,positive,0.8998,None,Overall Positive,0.0
"son is ok. delivery took a while but it's okay because in return it's a nice, smooth lipstick ?? at this price range, this lipstick is ok.",negative,0.452,None,positive,0.8332,positive,positive,0.7967,None,positive,0.8796,positive,positive,0.7916,None,negative,0.8112,negative,positive,0.8766,None,MIXED,0.9699
"the color is beautiful, the lipstick is smooth and not sticky, the color is beautiful, i recommend buying it",positive,0.7961,None,positive,0.9061,positive,positive,0.9174,None,positive,0.9508,None,positive,0.8949,positive,neutral,0.7121,None,positive,0.9271,None,Overall Positive,0.0
the lipstick color is very good. the image is for coin recognition purposes only. jjj,positive,0.7453,None,positive,0.6665,None,positive,0.8442,None,positive,0.8941,None,positive,0.9281,positive,neutral,0.5999,None,positive,0.8775,None,Overall Positive,0.0
"very beautiful color, delivered faster than i thought, carefully packaged the above images and videos are for symbolic purposes only. we hope everyone will sympathize",positive,0.6988,None,positive,0.611,None,positive,0.8457,None,positive,0.9119,None,positive,0.8875,positive,positive,0.9182,positive,positive,0.9254,positive,Overall Positive,0.0
very good lipstick!!! it's so delicious nx. nma scratched the body of the lipstick and it's a bit muddy :((,positive,0.6626,None,negative,0.6328,None,positive,0.4443,positive,positive,0.7808,None,positive,0.8105,None,neutral,0.4419,None,positive,0.5451,None,MIXED,0.5295
"fast delivery, carefully packaged, fragrant lipstick, haven't tested yet so don't know the quality of the lipstick, hope it suits.",neutral,0.8794,None,neutral,0.7823,None,positive,0.6575,positive,positive,0.8464,None,neutral,0.621,None,positive,0.8149,positive,positive,0.8588,positive,Overall Positive,0.0
"the product is packaged very well, and the product quality is excellent??????????????",positive,0.7828,None,positive,0.8585,None,positive,0.9109,None,positive,0.9315,None,positive,0.8501,None,neutral,0.7387,None,positive,0.9078,positive,Overall Positive,0.0
"the color above is color 402, quite similar to blackrouge's lipstick color and the color below is color 405, the two colors i bought are both flattering to the skin, the lipstick is very smooth.",positive,0.49,None,positive,0.7219,positive,positive,0.8669,None,positive,0.8767,None,neutral,0.6223,positive,neutral,0.7449,None,positive,0.8304,None,Overall Positive,0.0
"these two colors are super pretty, when you mix them together, they look so pretty. everyone should buy one for 36k when hunting for sale. (image for coin receipt purposes)",positive,0.7872,None,positive,0.7008,None,positive,0.8875,None,positive,0.9192,positive,positive,0.9293,positive,neutral,0.6253,None,positive,0.9044,None,Overall Positive,0.0
"full delivery, beautiful lipstick, fragrant rose scent but not unpleasant",positive,0.6846,None,positive,0.8401,None,positive,0.7391,neutral,positive,0.9173,None,positive,0.8445,None,neutral,0.6915,positive,positive,0.8647,None,Overall Positive,0.0
"this color is so lovely on the lips, it's ok to use every day",positive,0.7595,None,positive,0.7434,None,positive,0.8749,None,positive,0.9117,None,positive,0.9394,positive,neutral,0.6337,None,positive,0.9053,None,Overall Positive,0.0
the lipstick is beautiful and covers the lips but is a bit drying but the price is very reasonable,positive,0.5947,None,negative,0.7183,negative,negative,0.4502,None,positive,0.8344,positive,positive,0.8887,None,neutral,0.3989,None,positive,0.6888,None,MIXED,0.8415
s?n p?nh kha ok giao hanh nhanh okkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk okkkkkkkkkkkkkkkkkkkkkkkkkkk okkkkkkkkkkkkkkkkkkkkkkkkkkk,positive,0.6442,None,positive,0.7432,None,positive,0.8792,None,positive,0.9018,None,positive,0.9015,None,positive,0.5493,positive,positive,0.9066,None,Overall Positive,0.0
"the shop delivered quickly, the sale price was cheap, the color on the lips was smooth and not too dry.",positive,0.8146,None,positive,0.8952,positive,positive,0.9124,None,positive,0.9532,positive,positive,0.8565,neutral,positive,0.6701,positive,positive,0.9409,None,Overall Positive,0.0
"the lipstick is smooth, the only difference is that it doesn't look like the picture when applied on the lips ??????????????????????????",negative,0.5067,None,positive,0.6804,positive,positive,0.4833,None,positive,0.6592,None,negative,0.7555,negative,positive,0.455,None,positive,0.5604,None,MIXED,0.8737
"fast delivery, carefully packaged the lipstick box is beautiful, the lipstick color is the same as the photo as for the quality of the lipstick, i haven't used it yet so i don't know how it is it's okay so buy it",neutral,0.8331,None,neutral,0.7356,neutral,positive,0.7059,None,positive,0.8526,None,neutral,0.5883,positive,positive,0.8322,positive,positive,0.8599,positive,Overall Positive,0.0
"beautiful lipstick with cheap price, worth buying, very good lipstick color ehehehheheehh",positive,0.7406,None,positive,0.7571,None,positive,0.8869,None,positive,0.9181,positive,positive,0.9405,positive,neutral,0.6049,None,positive,0.9106,None,Overall Positive,0.0
the lipstick has a beautiful color - smooth... i love it the little lipstick is so cute ????,positive,0.8004,None,positive,0.9078,positive,positive,0.9256,None,positive,0.946,None,positive,0.877,positive,neutral,0.7045,None,positive,0.926,None,Overall Positive,0.0
"uses: pretty, beautiful makeup color color fastness: temporary, fades quickly feel very good",negative,0.8537,negative,neutral,0.4543,None,positive,0.7392,None,positive,0.8146,None,positive,0.8463,positive,neutral,0.39,None,positive,0.7787,None,MIXED,0.673
"personally, i find the lipstick to be very pleasant, covering the lip lines while also being moist and smooth with little movement:33",positive,0.6447,None,positive,0.8868,positive,positive,0.9016,None,positive,0.9423,None,positive,0.7206,None,neutral,0.6129,None,positive,0.9065,None,Overall Positive,0.0
"i've used this lipstick for 3 or 4 times now. the lipstick is soft and smooth. beautiful color. the downside is that it wears off quickly, drinking water or wearing a mask and it always sticks.",negative,0.9131,negative,positive,0.662,positive,positive,0.7678,None,positive,0.8267,None,positive,0.782,positive,positive,0.4536,None,positive,0.7716,None,MIXED,0.752
"the lipstick is quite cheap, the color is also very pretty, but it wears off quickly, so everyone should buy it",negative,0.8786,negative,positive,0.4614,None,positive,0.7255,None,positive,0.7779,positive,positive,0.8475,positive,positive,0.4516,None,positive,0.7703,None,MIXED,0.7215
"lipstick looks like the picture, beautiful color, fast delivery, carefully packaged, overall good value for money",positive,0.7826,None,positive,0.645,None,positive,0.8534,None,positive,0.9179,positive,positive,0.9485,positive,positive,0.8813,positive,positive,0.9332,positive,Overall Positive,0.0
"beautiful lipstick, fast delivery, carefully packaged, not very fragrant, but overall still ok",positive,0.4067,None,positive,0.5181,None,negative,0.5508,negative,positive,0.7559,None,positive,0.5918,None,positive,0.9131,positive,positive,0.6932,positive,MIXED,0.4823
"the color is beautiful, but i find it fades quickly :v (pictures and examples are for coin-receiving purposes only)",negative,0.8987,negative,negative,0.4648,None,positive,0.7095,None,positive,0.7135,None,positive,0.7946,positive,positive,0.3558,None,positive,0.6423,None,MIXED,0.9575
"images are for illustration purposes only, the lipstick color is quite beautiful and natural, suitable for school or work",positive,0.7877,None,positive,0.7508,None,positive,0.8909,None,positive,0.9225,None,positive,0.9285,positive,neutral,0.7314,None,positive,0.9055,None,Overall Positive,0.0
"the color in the picture is different from the color tested on my hand, it's a weird pink color on my lips",negative,0.5412,None,positive,0.4631,None,negative,0.3494,None,positive,0.5576,None,negative,0.8467,negative,negative,0.5212,None,positive,0.4752,None,MIXED,0.8999
"beautiful, girlfriend complimented it. since she painted her lips, it was like the first time i met her. so what made her, a sweet and gentle person, become a grumpy and difficult aunt ??",positive,0.6303,None,positive,0.6288,None,positive,0.7149,positive,positive,0.8583,None,positive,0.7311,None,positive,0.5267,None,positive,0.8016,None,Overall Positive,0.0
"i've known about focallure products for a long time, but now i see a lot of lipstick reviews on tiktok so i'm eager to buy it and try it out???? the lipstick smells like chocolate sometimes, but at first i didn't get used to it so i found it a bit uncomfortable ?? buy many items at the shop to get a discount and also get a free gift",positive,0.554,None,negative,0.7368,None,negative,0.5889,negative,positive,0.777,positive,positive,0.7929,None,negative,0.5243,None,negative,0.5242,None,MIXED,1.121
"texture: good color fastness: matte the lipstick is beautiful and matte, but the smell is a bit unpleasant and not fragrant.",neutral,0.5504,positive,neutral,0.6575,positive,negative,0.7082,negative,positive,0.7222,None,positive,0.6668,None,positive,0.3827,None,positive,0.6275,None,MIXED,0.5468
"beautiful lipstick, correct color delivery the lipstick is beautiful, smooth, smells great, you should buy it",positive,0.744,None,positive,0.8674,positive,positive,0.9042,positive,positive,0.9344,None,positive,0.8471,None,neutral,0.7952,None,positive,0.9003,None,Overall Positive,0.0
"matte lipstick in general is quite satisfied with this product because the price is also reasonable, beautiful packaging and fast delivery. pictures only show receipt of coins.",positive,0.7495,positive,positive,0.6951,None,positive,0.8716,None,positive,0.9241,positive,positive,0.8526,None,positive,0.9299,positive,positive,0.9281,positive,Overall Positive,0.0
the packaging is very nice. i also got 1 extra lipstick as a gift. i will buy again next time ????????,positive,0.757,None,positive,0.7883,None,positive,0.9111,None,positive,0.9268,None,positive,0.7775,None,neutral,0.7368,None,positive,0.8946,positive,Overall Positive,0.0
"fast delivery, international goods received in 19 days, enough goods, shop also gave extra gifts",positive,0.7621,None,positive,0.7092,None,positive,0.8794,None,positive,0.932,None,positive,0.8605,None,positive,0.9125,positive,positive,0.9331,None,Overall Positive,0.0
"the voltage is also stable, the color is ok, the shell is beautiful and looks luxurious, and the price is cheap",positive,0.7103,None,positive,0.8056,None,positive,0.8961,None,positive,0.9316,positive,positive,0.8675,positive,neutral,0.7731,None,positive,0.898,None,Overall Positive,0.0
"very beautiful, very fast delivery, carefully packaged",positive,0.7596,None,positive,0.7024,None,positive,0.8312,None,positive,0.9124,None,positive,0.9136,None,positive,0.9331,positive,positive,0.9254,positive,Overall Positive,0.0
"delivery took a bit long but sympathize with the epidemic, lipstick quality is good, well packaged",negative,0.4689,None,positive,0.6774,None,positive,0.7142,None,positive,0.8401,None,positive,0.679,None,negative,0.779,neutral,positive,0.7948,positive,MIXED,0.9335
sphamm okkkkkk shop deliver and pack carefully............,positive,0.8024,None,positive,0.8737,None,positive,0.9257,None,positive,0.9462,None,positive,0.8168,None,neutral,0.6685,positive,positive,0.923,positive,Overall Positive,0.0
"the lipstick color is beautiful, the product is packaged carefully, you will only know if you like the product or not after using it :))",neutral,0.7161,None,neutral,0.7522,None,positive,0.7726,None,positive,0.8497,None,positive,0.7728,positive,positive,0.5424,None,positive,0.8554,positive,Overall Positive,0.0
"the lipstick color is not very beautiful, the lipstick is not smooth, it feels like a product mixed with cream from a spring store. first time purchase, no second time",negative,0.6526,None,negative,0.7111,negative,negative,0.5832,None,positive,0.4979,None,negative,0.7863,negative,negative,0.5722,None,negative,0.68,None,MIXED,0.4426
"the lipstick color is beautiful, tested on the lips and it's pretty but the smell is strange, not harsh nor chemical smell ???? ???????????",positive,0.5314,None,positive,0.5449,None,negative,0.8342,neutral,positive,0.7737,None,positive,0.7163,positive,positive,0.3975,None,positive,0.6916,None,MIXED,0.6792
"delivered enough goods, hunting for sales so the price is cheap, the quality is not sure anymore, just give it a try ??????",neutral,0.7633,None,neutral,0.5912,None,positive,0.6879,None,positive,0.8349,positive,neutral,0.5941,None,neutral,0.6304,positive,positive,0.8219,None,Overall Positive,0.0
"shop is so thoughtful, products are ok, shipper is friendly, delivery is faster than i thought. the lipstick color is very beautiful, everyone. great!",positive,0.792,None,positive,0.7016,None,positive,0.8574,None,positive,0.9259,None,positive,0.9365,positive,positive,0.9031,positive,positive,0.9379,None,Overall Positive,0.0
